text,left_pixels,top_pixels,width_pixels,height_pixels,page
MEIN,940,2080,104,38,2
”,1044,2080,17,38,2
),1061,2080,11,38,2
", ",1077,2080,6,38,2
Mobile ,1106,2080,114,38,2
Equipment ,1240,2080,176,38,2
"Identifiers
",1438,2080,161,38,2
Case ,249,39,75,32,3
3,337,39,17,31,3
:,358,39,3,31,3
23,366,39,36,31,3
-,404,39,9,31,3
mj,417,39,32,31,3
-,453,39,8,31,3
02081,463,39,93,31,3
-,559,39,9,31,3
WVG ,571,39,77,31,3
Document ,685,39,152,31,3
1 ,850,39,14,31,3
Filed ,898,39,69,31,3
06/08/23 ,981,39,131,31,3
PageID.4 ,1145,39,139,31,3
Page ,1317,39,75,31,3
4 ,1406,39,16,31,3
of ,1435,39,27,31,3
"27
",1473,39,35,31,3
"1
",154,209,20,29,3
"2
",151,279,25,25,3
"3
",148,347,30,27,3
"4
",147,416,33,26,3
"5
",151,485,25,28,3
"6
",151,555,27,25,3
"7
",151,623,23,26,3
"8
",152,690,23,28,3
"9
",150,760,25,28,3
"10
",134,828,41,30,3
"11
",130,897,44,30,3
"12
",130,967,46,27,3
"13
",129,1036,47,28,3
"14
",131,1104,45,28,3
"15
",135,1173,40,30,3
"16
",130,1242,49,29,3
"17
",132,1312,42,28,3
"18
",130,1380,46,30,3
"19
",129,1449,47,28,3
"20
",130,1519,45,27,3
"21
",129,1588,45,27,3
"22
",131,1658,44,26,3
"23
",130,1726,43,26,3
"24
",131,1794,43,27,3
"25
",132,1863,42,27,3
"26
",129,1933,46,25,3
"27
",130,2001,42,27,3
"28
",131,2070,41,27,3
(,412,220,15,38,3
"""",432,220,12,38,3
MEID,443,220,104,38,3
"""",552,220,12,38,3
),565,220,11,38,3
", ",580,220,6,38,3
Mobile ,604,220,114,38,3
Identification ,733,220,217,38,3
Numbers ,965,220,146,38,3
(,1125,220,14,38,3
“,1140,220,16,38,3
MIN,1157,220,79,38,3
”,1238,220,15,38,3
),1251,220,14,38,3
", ",1268,220,7,38,3
Subscriber ,1293,220,171,38,3
"Identity
",1478,220,123,38,3
Modules ,412,289,140,37,3
(,563,289,12,37,3
"""",580,289,13,37,3
SIM,597,289,69,37,3
"""",668,289,14,37,3
),683,289,12,37,3
", ",698,289,7,37,3
Mobile ,718,289,114,37,3
Subscriber ,844,289,171,37,3
Integrated ,1024,289,162,37,3
Services ,1197,289,133,37,3
Digital ,1341,289,110,37,3
"Network
",1462,289,141,37,3
Numbers ,412,356,145,39,3
(,597,356,11,38,3
"""",612,356,11,38,3
MSISDN,626,356,152,38,3
”,779,356,16,38,3
),795,356,13,38,3
", ",811,356,7,38,3
International ,854,356,206,38,3
Mobile ,1095,356,115,38,3
Subscriber ,1247,356,171,38,3
"Identities
",1452,356,147,38,3
(,412,426,15,39,3
"""",428,425,12,39,3
IMSI,444,425,83,39,3
"""",531,425,14,39,3
),546,425,11,39,3
", ",562,425,6,39,3
and ,607,425,57,39,3
International ,698,425,207,39,3
Mobile ,941,425,115,39,3
Station ,1092,425,114,39,3
Equipment ,1240,425,177,39,3
"Identities
",1453,425,147,39,3
(,413,496,14,37,3
“,430,495,13,37,3
IMEI,443,495,87,37,3
”,535,495,14,37,3
),548,495,13,37,3
";
",564,495,7,37,3
c,363,564,16,38,3
. ,381,563,4,38,3
The ,412,563,62,38,3
contents ,493,563,131,38,3
of ,645,563,35,38,3
all ,694,563,41,38,3
instant ,751,563,108,38,3
messages ,875,563,151,38,3
associated ,1046,563,165,38,3
with ,1227,563,72,38,3
the ,1314,563,50,38,3
account ,1382,563,125,38,3
"from
",1523,563,78,38,3
October ,411,632,141,40,3
10,568,632,38,39,3
", ",607,632,8,39,3
2021 ,629,632,78,39,3
to ,722,632,33,39,3
December ,771,632,172,39,3
20,956,632,39,39,3
", ",997,632,7,39,3
2021,1019,632,78,39,3
", ",1101,632,6,39,3
including ,1123,632,151,39,3
stored ,1289,632,98,39,3
or ,1400,632,33,39,3
"preserved
",1444,632,157,39,3
copies ,412,701,101,41,3
of ,535,701,36,40,3
instant ,587,701,107,40,3
messages ,712,701,151,40,3
(,881,701,15,40,3
including ,896,701,153,40,3
iMessages,1067,701,166,40,3
", ",1236,701,7,40,3
SMS ,1264,701,79,40,3
messages,1362,701,152,40,3
", ",1517,701,6,40,3
"and
",1545,701,57,40,3
MMS ,409,770,95,41,3
messages,521,770,153,40,3
) ,674,770,13,40,3
sent ,706,770,65,40,3
to ,786,770,30,40,3
and ,835,770,60,40,3
from ,908,770,80,40,3
the ,1003,770,50,40,3
account ,1070,770,125,40,3
(,1211,770,15,40,3
including ,1225,770,152,40,3
all ,1394,770,41,40,3
draft ,1450,770,76,40,3
"and
",1544,770,58,40,3
deleted ,414,840,114,40,3
messages,543,840,150,39,3
),696,840,11,39,3
", ",710,840,6,39,3
the ,732,840,49,39,3
source ,797,840,103,39,3
and ,917,840,57,39,3
destination ,988,840,177,39,3
account ,1180,840,125,39,3
or ,1320,840,33,39,3
phone ,1366,840,98,39,3
"number
",1479,840,122,39,3
associated ,415,907,163,39,3
with ,594,907,72,38,3
each ,683,907,73,38,3
instant ,771,907,108,38,3
message,895,907,136,38,3
", ",1033,907,6,38,3
the ,1057,907,48,38,3
date ,1123,907,65,38,3
and ,1207,907,57,38,3
time ,1280,907,71,38,3
at ,1369,907,29,38,3
which ,1414,907,97,38,3
"each
",1530,907,72,38,3
instant ,414,977,105,38,3
message ,530,977,136,37,3
was ,677,977,62,37,3
sent,751,977,64,37,3
", ",817,977,7,37,3
the ,835,977,48,37,3
size ,897,977,61,37,3
and ,970,977,57,37,3
length ,1037,977,101,37,3
of ,1150,977,36,37,3
each ,1194,977,73,37,3
instant ,1277,977,108,37,3
message,1396,977,135,37,3
", ",1533,977,6,37,3
"the
",1552,977,48,37,3
actual ,415,1048,93,37,3
IP ,520,1048,32,37,3
addresses ,565,1048,151,37,3
of ,726,1048,36,37,3
the ,768,1048,48,37,3
sender ,828,1048,104,37,3
and ,942,1048,56,37,3
the ,1006,1048,49,37,3
recipient ,1066,1048,140,37,3
of ,1216,1048,35,37,3
each ,1258,1048,71,37,3
instant ,1341,1048,106,37,3
message,1456,1048,134,37,3
",
",1594,1048,7,37,3
and ,414,1115,57,38,3
the ,480,1115,50,38,3
media,541,1115,98,38,3
", ",641,1115,6,38,3
if ,660,1115,27,38,3
any,695,1115,57,38,3
", ",753,1115,7,38,3
attached ,773,1115,133,38,3
to ,915,1115,31,38,3
each ,958,1115,73,38,3
instant ,1041,1115,107,38,3
message,1158,1115,136,38,3
";
",1297,1115,6,38,3
d,361,1185,23,38,3
. ,379,1184,7,38,3
The ,412,1184,63,38,3
contents ,488,1184,131,38,3
of ,634,1184,34,38,3
all ,679,1184,39,38,3
files ,729,1184,68,38,3
and ,811,1184,57,38,3
other ,881,1184,82,38,3
records ,974,1184,117,38,3
stored ,1105,1184,97,38,3
on ,1215,1184,40,38,3
iCloud,1266,1184,110,38,3
", ",1377,1184,7,38,3
including ,1398,1184,150,38,3
"all
",1562,1184,40,38,3
iOS ,414,1252,60,40,3
device ,486,1252,103,39,3
backups,600,1252,131,39,3
", ",734,1252,7,39,3
all ,754,1252,41,39,3
Apple ,801,1252,99,39,3
and ,914,1252,57,39,3
third,979,1252,79,39,3
-,1058,1252,10,39,3
party ,1069,1252,85,39,3
app ,1165,1252,55,39,3
data,1233,1252,67,39,3
", ",1301,1252,8,39,3
all ,1321,1252,39,39,3
files ,1369,1252,70,39,3
and ,1451,1252,58,39,3
"other
",1521,1252,80,39,3
records ,415,1322,113,40,3
related ,542,1322,110,39,3
to ,662,1322,31,39,3
iCloud ,706,1322,110,39,3
Photo ,827,1322,93,39,3
Sharing,933,1322,123,39,3
", ",1058,1322,8,39,3
My ,1078,1322,57,39,3
Photo ,1146,1322,93,39,3
Stream,1252,1322,112,39,3
", ",1365,1322,7,39,3
iCloud ,1388,1322,108,39,3
"Photo
",1507,1322,93,39,3
Library,411,1390,121,40,3
", ",534,1390,6,39,3
iCloud ,559,1390,108,39,3
Drive,681,1390,90,39,3
", ",773,1390,7,39,3
iWork ,796,1390,104,39,3
(,913,1390,14,39,3
including ,927,1390,151,39,3
Pages,1093,1390,92,39,3
", ",1188,1390,6,39,3
Numbers,1210,1390,147,39,3
", ",1359,1390,7,39,3
Keynote,1382,1390,136,39,3
", ",1520,1390,7,39,3
"and
",1544,1390,57,39,3
Notes,409,1460,95,39,3
),505,1460,13,38,3
", ",520,1460,7,38,3
iCloud ,538,1460,111,38,3
Tabs ,657,1460,76,38,3
and ,744,1460,58,38,3
bookmarks,809,1460,178,38,3
", ",990,1460,7,38,3
and ,1008,1460,58,38,3
iCloud ,1074,1460,110,38,3
Keychain,1193,1460,154,38,3
", ",1348,1460,8,38,3
and ,1366,1460,57,38,3
all ,1434,1460,38,38,3
"address
",1483,1460,116,38,3
books,409,1528,98,40,3
", ",510,1528,6,39,3
contact ,529,1528,116,39,3
and ,655,1528,58,39,3
buddy ,722,1528,102,39,3
lists,833,1528,64,39,3
", ",900,1528,7,39,3
notes,919,1528,83,39,3
", ",1004,1528,7,39,3
reminders,1023,1528,160,39,3
", ",1185,1528,7,39,3
calendar ,1205,1528,136,39,3
entries,1351,1528,104,39,3
", ",1459,1528,7,39,3
images,1479,1528,110,39,3
",
",1593,1528,5,39,3
videos,412,1598,103,39,3
", ",519,1598,5,38,3
voicemails,537,1598,173,38,3
", ",712,1598,7,38,3
device ,732,1598,104,38,3
settings,848,1598,121,38,3
", ",971,1598,7,38,3
and ,991,1598,57,38,3
bookmarks,1057,1598,178,38,3
";
",1239,1598,6,38,3
e,362,1667,17,40,3
. ,382,1667,6,40,3
All ,411,1667,55,40,3
activity,486,1667,120,40,3
", ",606,1667,7,40,3
connection,637,1667,176,40,3
", ",814,1667,7,40,3
and ,844,1667,58,40,3
transactional ,920,1667,207,40,3
logs ,1146,1667,68,40,3
for ,1236,1667,48,40,3
the ,1301,1667,50,40,3
account ,1373,1667,124,40,3
(,1516,1667,15,40,3
"with
",1531,1667,72,40,3
associated ,416,1734,162,41,3
IP ,607,1734,35,40,3
addresses ,671,1734,151,40,3
including ,853,1734,153,40,3
source ,1033,1734,104,40,3
port ,1166,1734,64,40,3
numbers,1260,1734,136,40,3
),1397,1734,13,40,3
", ",1413,1734,6,40,3
"including
",1450,1734,150,40,3
FaceTime ,414,1802,158,42,3
call ,597,1802,59,41,3
invitation ,678,1802,156,41,3
logs,855,1802,66,41,3
", ",924,1802,7,41,3
messaging ,956,1802,169,41,3
and ,1150,1802,59,41,3
query ,1231,1802,92,41,3
logs ,1346,1802,66,41,3
(,1437,1802,11,41,3
"including
",1451,1802,150,41,3
iMessage,414,1872,149,39,3
", ",566,1872,5,38,3
SMS,585,1872,77,38,3
", ",665,1872,7,38,3
and ,684,1872,57,38,3
MMS ,751,1872,92,38,3
messages,854,1872,150,38,3
),1005,1872,14,38,3
", ",1029,1872,8,38,3
iCloud ,1048,1872,110,38,3
logs,1166,1872,66,38,3
", ",1234,1872,7,38,3
iTunes ,1252,1872,108,38,3
Store ,1372,1872,84,38,3
and ,1466,1872,58,38,3
"App
",1532,1872,68,38,3
Store ,414,1941,83,40,3
logs ,514,1941,65,39,3
(,597,1941,13,39,3
including ,612,1941,150,39,3
purchases,778,1941,159,39,3
", ",939,1941,7,39,3
downloads,965,1941,172,39,3
", ",1140,1941,8,39,3
and ,1166,1941,59,39,3
updates ,1239,1941,121,39,3
of ,1380,1941,37,39,3
Apple ,1426,1941,100,39,3
"and
",1544,1941,58,39,3
third,413,2011,77,40,3
-,492,2011,9,40,3
party ,502,2011,83,40,3
apps,594,2011,72,40,3
),667,2011,13,40,3
", ",681,2011,7,40,3
My ,698,2011,57,40,3
Apple ,762,2011,98,40,3
ID ,870,2011,39,40,3
and ,921,2011,56,40,3
iForgot ,985,2011,119,40,3
logs,1112,2011,66,40,3
", ",1180,2011,7,40,3
sign,1197,2011,68,40,3
-,1266,2011,10,40,3
on ,1279,2011,39,40,3
logs ,1325,2011,66,40,3
for ,1403,2011,45,40,3
all ,1458,2011,37,40,3
"Apple
",1504,2011,96,40,3
services,416,2080,125,40,3
", ",545,2080,5,40,3
Game ,565,2080,95,40,3
Center ,676,2080,107,40,3
logs,795,2080,65,40,3
", ",863,2080,7,40,3
Find ,884,2080,76,40,3
My ,972,2080,56,40,3
iPhone ,1041,2080,110,40,3
and ,1166,2080,58,40,3
Find ,1235,2080,75,40,3
My ,1323,2080,56,40,3
Friends ,1391,2080,120,40,3
logs,1526,2080,64,40,3
",
",1594,2080,7,40,3
Case ,249,39,75,32,4
3,337,39,17,31,4
:,358,39,3,31,4
23,366,39,36,31,4
-,404,39,9,31,4
mj,417,39,32,31,4
-,453,39,8,31,4
02081,463,39,93,31,4
-,559,39,9,31,4
WVG ,571,39,77,31,4
Document ,685,39,152,31,4
1 ,850,39,14,31,4
Filed ,898,39,69,31,4
06/08/23 ,981,39,131,31,4
PageID.5 ,1145,39,140,31,4
Page ,1317,39,75,31,4
5 ,1406,39,15,31,4
of ,1435,39,27,31,4
"27
",1473,39,35,31,4
"1
",154,209,20,29,4
"2
",151,279,25,25,4
"3
",148,347,30,27,4
"4
",147,416,33,26,4
"5
",151,485,25,28,4
"6
",151,555,27,25,4
"7
",151,623,23,26,4
"8
",152,690,23,28,4
"9
",150,760,25,28,4
"10
",131,828,44,30,4
"11
",132,897,40,31,4
"12
",130,967,46,27,4
"13
",129,1036,47,28,4
"14
",134,1104,40,30,4
"15
",135,1173,40,30,4
logs ,414,218,64,42,4
associated ,497,218,164,41,4
with ,677,218,72,41,4
web,764,218,67,41,4
-,832,218,10,41,4
based ,843,218,94,41,4
access ,953,218,101,41,4
of ,1072,218,36,41,4
Apple ,1119,218,100,41,4
services ,1236,218,128,41,4
(,1380,218,14,41,4
including ,1394,218,152,41,4
"all
",1562,218,39,41,4
associated ,416,287,162,41,4
identifiers,598,287,161,40,4
),760,287,13,40,4
", ",775,287,7,40,4
and ,804,287,57,40,4
logs ,881,287,66,40,4
associated ,969,287,165,40,4
with ,1151,287,73,40,4
iOS ,1243,287,62,40,4
device ,1323,287,106,40,4
purchase,1448,287,144,40,4
",
",1593,287,7,40,4
activation,414,359,157,37,4
", ",572,359,6,37,4
and ,593,359,58,37,4
upgrades,659,359,145,37,4
";
",807,359,6,37,4
f,363,426,15,39,4
. ,377,426,4,39,4
All ,410,426,55,39,4
records ,484,426,116,39,4
and ,620,426,58,39,4
information ,696,426,191,39,4
regarding ,904,426,155,39,4
locations ,1076,426,146,39,4
where ,1241,426,98,39,4
the ,1356,426,51,39,4
account ,1427,426,125,39,4
"or
",1571,426,32,39,4
devices ,413,494,118,40,4
associated ,553,494,166,39,4
with ,736,494,72,39,4
the ,825,494,49,39,4
account ,895,494,124,39,4
were ,1038,494,77,39,4
accessed,1136,494,141,39,4
", ",1277,494,7,39,4
including ,1304,494,152,39,4
all ,1476,494,40,39,4
"data
",1534,494,68,39,4
stored ,414,564,98,38,4
in ,526,564,31,38,4
connection ,572,564,176,38,4
with ,761,564,73,38,4
Location ,847,564,143,38,4
Services,1006,564,133,38,4
", ",1142,564,7,38,4
Find ,1164,564,74,38,4
My ,1253,564,55,38,4
iPhone,1323,564,110,38,4
", ",1436,564,6,38,4
Find ,1458,564,74,38,4
"My
",1546,564,55,38,4
Friends,411,633,121,38,4
", ",536,633,5,38,4
and ,555,633,59,38,4
Apple ,618,633,102,38,4
Maps ,727,633,92,38,4
to ,830,633,30,38,4
include ,871,633,118,38,4
date ,1000,633,65,38,4
and ,1077,633,57,38,4
time ,1145,633,70,38,4
stamps,1229,633,107,38,4
";
",1340,633,6,38,4
g,360,703,24,37,4
. ,380,702,6,37,4
All ,409,702,56,37,4
records ,475,702,116,37,4
pertaining ,601,702,163,37,4
to ,775,702,30,37,4
the ,815,702,49,37,4
types ,876,702,84,37,4
of ,971,702,37,37,4
service ,1015,702,112,37,4
used,1137,702,76,37,4
";
",1214,702,8,37,4
h,359,771,24,39,4
. ,384,771,6,39,4
All ,411,771,54,39,4
records ,477,771,116,39,4
pertaining ,605,771,164,39,4
to ,779,771,32,39,4
communications ,823,771,264,39,4
between ,1100,771,135,39,4
Apple ,1246,771,97,39,4
and ,1357,771,58,39,4
any ,1426,771,59,39,4
"person
",1493,771,109,39,4
regarding ,415,840,150,38,4
the ,574,840,48,37,4
account,633,840,123,37,4
", ",757,840,7,37,4
including ,774,840,151,37,4
contacts ,934,840,129,37,4
with ,1073,840,71,37,4
support ,1154,840,118,37,4
services ,1282,840,127,37,4
and ,1419,840,56,37,4
"records
",1485,840,114,37,4
of ,416,908,33,34,4
actions ,458,908,109,33,4
taken,580,908,88,33,4
; ,670,908,7,33,4
"and
",690,908,56,33,4
i,362,976,12,40,4
. ,375,976,5,40,4
All ,411,976,54,40,4
files,474,976,67,40,4
", ",543,976,6,40,4
keys,556,976,75,40,4
", ",634,976,7,40,4
or ,652,976,33,40,4
other ,694,976,81,40,4
information ,783,976,189,40,4
necessary ,981,976,155,40,4
to ,1143,976,32,40,4
decrypt ,1185,976,119,40,4
any ,1313,976,57,40,4
data ,1378,976,68,40,4
"produced
",1452,976,152,40,4
in ,414,1045,31,42,4
an ,456,1045,36,41,4
encrypted ,504,1045,158,41,4
form,673,1045,77,41,4
", ",753,1045,7,41,4
when ,772,1045,87,41,4
available ,871,1045,143,41,4
to ,1025,1045,31,41,4
Apple ,1068,1045,97,41,4
(,1176,1045,14,41,4
including,1191,1045,150,41,4
", ",1343,1045,8,41,4
but ,1362,1045,53,41,4
not ,1425,1045,51,41,4
"limited
",1489,1045,112,41,4
to,413,1115,30,38,4
", ",445,1115,6,37,4
the ,465,1115,48,37,4
keybag.txt ,522,1115,170,37,4
and ,704,1115,56,37,4
fileinfolist.txt ,770,1115,220,37,4
files,1002,1115,66,37,4
),1069,1115,13,37,4
".
",1086,1115,5,37,4
The ,309,1183,62,40,4
Court ,389,1183,90,39,4
directs ,496,1183,105,39,4
the ,619,1183,48,39,4
Service ,687,1183,118,39,4
Provider ,823,1183,140,39,4
not ,978,1183,52,39,4
to ,1044,1183,32,39,4
notify ,1093,1183,96,39,4
any ,1206,1183,57,39,4
other ,1281,1183,82,39,4
person ,1378,1183,108,39,4
of ,1503,1183,37,39,4
"the
",1552,1183,49,39,4
16 ,134,1241,39,48,4
| ,171,1241,14,47,4
existence ,207,1241,147,47,4
of ,365,1241,36,47,4
this ,406,1241,56,47,4
warrant ,472,1241,123,47,4
until ,604,1241,73,47,4
December ,687,1241,173,47,4
2,870,1241,18,47,4
", ",890,1241,7,47,4
2023,908,1241,78,47,4
", ",988,1241,6,47,4
absent ,1007,1241,101,47,4
further ,1120,1241,107,47,4
order ,1236,1241,83,47,4
of ,1331,1241,35,47,4
the ,1371,1241,47,47,4
Court,1430,1241,90,47,4
. ,1522,1241,4,47,4
"The
",1539,1241,60,47,4
17,135,1311,38,50,4
|| ,163,1311,33,50,4
Court ,207,1311,91,50,4
finds ,308,1311,76,50,4
reason ,396,1311,104,50,4
to ,507,1311,29,50,4
believe ,546,1311,115,50,4
that ,670,1311,61,50,4
such ,740,1311,72,50,4
notification ,821,1311,183,50,4
will ,1014,1311,62,50,4
result ,1084,1311,89,50,4
in ,1182,1311,30,50,4
an ,1223,1311,35,50,4
adverse ,1268,1311,120,50,4
"consequence
",1398,1311,204,50,4
"18
",130,1380,46,30,4
as ,208,1392,29,37,4
provided ,249,1392,143,36,4
at ,403,1392,28,36,4
18 ,445,1392,35,36,4
U.S.C. ,492,1392,105,36,4
2705,610,1392,78,36,4
(,692,1392,14,36,4
b,704,1392,18,36,4
),723,1392,13,36,4
".
",740,1392,4,36,4
"19
",131,1449,44,29,4
II,309,1463,27,26,4
".
",339,1463,5,26,4
ITEMS ,414,1461,117,30,4
TO ,544,1461,50,29,4
BE ,609,1461,48,29,4
"SEIZED
",671,1461,133,29,4
"20
",130,1519,44,27,4
All ,306,1528,52,32,4
information ,373,1528,190,31,4
described ,576,1528,154,31,4
above ,743,1528,95,31,4
that ,849,1528,61,31,4
constitutes ,925,1528,169,31,4
evidence ,1109,1528,140,31,4
of ,1263,1528,37,31,4
violations ,1308,1528,157,31,4
of ,1481,1528,36,31,4
"Title
",1525,1528,76,31,4
"21
",126,1588,48,27,4
18,210,1598,36,40,4
", ",249,1598,5,40,4
United ,269,1598,112,40,4
States ,394,1598,94,40,4
Code,503,1598,83,40,4
", ",587,1598,8,40,4
Section ,611,1598,120,40,4
371 ,742,1598,58,40,4
(,815,1598,14,40,4
Conspiracy,830,1598,185,40,4
),1012,1598,13,40,4
; ,1028,1598,8,40,4
and ,1053,1598,56,40,4
Title ,1123,1598,76,40,4
15,1215,1598,34,40,4
", ",1254,1598,6,40,4
United ,1276,1598,109,40,4
States ,1398,1598,95,40,4
Code,1508,1598,84,40,4
",
",1594,1598,7,40,4
22 ,131,1657,41,48,4
Sections ,210,1657,129,48,4
78j,358,1657,48,48,4
(,410,1657,12,48,4
b,423,1657,19,48,4
) ,443,1657,12,48,4
and ,473,1657,56,48,4
78ff ,545,1657,70,48,4
(,628,1657,12,48,4
Insider ,641,1657,111,48,4
Trading,768,1657,125,48,4
),895,1657,11,48,4
", ",909,1657,7,48,4
(,933,1657,12,48,4
the ,946,1657,48,48,4
“,1015,1657,13,48,4
Subject ,1028,1657,130,48,4
Offenses,1175,1657,144,48,4
"""",1324,1657,14,48,4
),1339,1657,10,48,4
; ,1353,1657,6,48,4
limited ,1379,1657,114,48,4
to ,1507,1657,30,48,4
"the
",1553,1657,48,48,4
23 ,131,1723,39,52,4
period ,205,1723,106,51,4
of ,338,1723,37,51,4
October ,398,1723,141,51,4
10,569,1723,38,51,4
", ",607,1723,9,51,4
2021 ,644,1723,80,51,4
to ,754,1723,32,51,4
December ,816,1723,174,51,4
20,1016,1723,42,51,4
", ",1058,1723,9,51,4
2021 ,1094,1723,80,51,4
and ,1204,1723,60,51,4
to ,1289,1723,31,51,4
the ,1347,1723,50,51,4
seizure ,1427,1723,113,51,4
"of
",1570,1723,35,51,4
24 ,130,1792,44,52,4
|| ,170,1792,25,52,4
communications ,209,1792,261,52,4
of ,490,1792,36,52,4
any ,540,1792,57,52,4
form,614,1792,77,52,4
", ",689,1792,9,52,4
writings,718,1792,129,52,4
", ",851,1792,8,52,4
images,876,1792,112,52,4
", ",991,1792,8,52,4
call ,1016,1792,59,52,4
logs,1090,1792,67,52,4
", ",1159,1792,7,52,4
contacts,1185,1792,130,52,4
", ",1317,1792,8,52,4
records,1342,1792,116,52,4
", ",1462,1792,6,52,4
videos,1487,1792,103,52,4
",
",1594,1792,6,52,4
25 ,132,1862,38,49,4
attachments,209,1862,186,49,4
", ",400,1862,6,49,4
internet ,420,1862,121,49,4
searches,553,1862,132,49,4
", ",689,1862,7,49,4
location ,707,1862,130,49,4
data,848,1862,67,49,4
", ",913,1862,7,49,4
or ,935,1862,33,49,4
photographs,977,1862,198,49,4
":
",1179,1862,5,49,4
"26
",130,1933,45,25,4
"27
",130,2001,42,27,4
"28
",131,2070,41,27,4
a,362,1942,18,40,4
. ,381,1941,5,40,4
tending ,413,1941,120,40,4
to ,557,1941,30,40,4
identify ,613,1941,126,40,4
the ,762,1941,50,40,4
purchase ,835,1941,144,40,4
or ,1004,1941,34,40,4
control ,1061,1941,114,40,4
of ,1200,1941,37,40,4
shares ,1257,1941,99,40,4
of ,1383,1941,35,40,4
Del ,1439,1941,58,40,4
"Taco
",1521,1941,80,40,4
Restaurants ,412,2010,186,41,4
Inc. ,621,2010,58,40,4
(,701,2010,13,40,4
“,715,2010,16,40,4
TACO,732,2010,109,40,4
”,844,2010,16,40,4
),858,2010,13,40,4
", ",874,2010,7,40,4
including ,902,2010,152,40,4
the ,1073,2010,49,40,4
acquisition,1143,2010,176,40,4
", ",1319,2010,9,40,4
holdings ,1347,2010,139,40,4
in,1508,2010,30,40,4
", ",1539,2010,7,40,4
"or
",1570,2010,32,40,4
disposition ,411,2080,177,38,4
of ,600,2080,36,37,4
such ,644,2080,72,37,4
shares,727,2080,98,37,4
";
",829,2080,5,37,4
Case ,249,39,75,33,5
3,337,39,17,32,5
:,358,39,3,32,5
23,366,39,36,32,5
-,404,39,9,32,5
mj,417,39,32,32,5
-,453,39,8,32,5
02081,463,39,93,32,5
-,559,39,9,32,5
WVG ,571,39,77,32,5
Document ,685,39,152,32,5
1 ,850,39,14,32,5
Filed ,898,39,69,32,5
06/08/23 ,981,39,131,32,5
PageID.6 ,1145,39,139,32,5
Page ,1317,39,75,32,5
6 ,1406,39,16,32,5
of ,1435,39,27,32,5
"27
",1473,39,35,32,5
"1
",154,209,20,29,5
"2
",151,279,25,25,5
"3
",149,347,28,27,5
"4
",147,416,32,25,5
"5
",151,485,25,28,5
"6
",151,555,27,25,5
"7
",151,623,23,26,5
"8
",152,690,23,28,5
"9
",150,760,25,28,5
"10
",134,828,41,30,5
"11
",132,897,40,31,5
"12
",130,967,46,27,5
"13
",129,1036,47,28,5
"14
",131,1104,45,28,5
"15
",135,1173,40,30,5
"16
",130,1242,49,29,5
"17
",132,1312,42,28,5
"18
",130,1380,46,30,5
b,360,219,20,39,5
. ,383,219,5,39,5
tending ,413,219,121,39,5
to ,545,219,30,39,5
identify ,590,219,123,39,5
that ,725,219,60,39,5
Grant ,797,219,92,39,5
Witherspoon ,901,219,207,39,5
or ,1120,219,33,39,5
other ,1165,219,82,39,5
co,1259,219,36,39,5
-,1298,219,10,39,5
conspirators ,1311,219,195,39,5
"came
",1519,219,83,39,5
into ,414,289,61,38,5
possession ,486,289,172,38,5
of ,668,289,36,38,5
material ,712,289,130,38,5
non,854,289,60,38,5
-,915,289,10,38,5
public ,926,289,101,38,5
information ,1038,289,190,38,5
about ,1239,289,88,38,5
TACO,1337,289,108,38,5
";
",1448,289,6,38,5
c,363,358,15,38,5
. ,381,357,7,38,5
tending ,412,357,121,38,5
to ,548,357,30,38,5
identify ,595,357,123,38,5
that ,734,357,60,38,5
Witherspoon ,811,357,206,38,5
or ,1032,357,33,38,5
other ,1080,357,83,38,5
co,1177,357,36,38,5
-,1215,357,10,38,5
conspirators ,1229,357,194,38,5
shared,1441,357,103,38,5
", ",1545,357,6,38,5
"or
",1570,357,32,38,5
attempted ,415,426,156,39,5
to ,589,426,28,38,5
share,638,426,83,38,5
", ",724,426,6,38,5
material ,749,426,132,38,5
non,898,426,61,38,5
-,960,426,9,38,5
public ,970,426,102,38,5
information ,1089,426,192,38,5
about ,1298,426,90,38,5
TACO ,1404,426,107,38,5
"with
",1531,426,70,38,5
each ,414,497,73,37,5
other ,499,497,81,37,5
or ,602,497,31,37,5
anyone ,645,497,113,37,5
else,770,497,61,37,5
";
",835,497,7,37,5
d,360,564,24,39,5
. ,379,564,9,39,5
tending ,412,564,123,39,5
to ,545,564,33,39,5
identify ,589,564,125,39,5
that ,727,564,60,39,5
Witherspoon ,801,564,207,39,5
or ,1020,564,33,39,5
other ,1066,564,82,39,5
co,1161,564,35,39,5
-,1200,564,10,39,5
conspirators ,1213,564,194,39,5
intended ,1420,564,139,39,5
"to
",1573,564,28,39,5
trade ,413,633,78,39,5
securities,510,633,149,38,5
", ",661,633,6,38,5
or ,685,633,34,38,5
to ,732,633,32,38,5
tip ,778,633,42,38,5
others ,837,633,97,38,5
for ,950,633,48,38,5
the ,1010,633,50,38,5
purpose ,1075,633,128,38,5
of ,1218,633,37,38,5
further ,1267,633,109,38,5
tipping ,1390,633,114,38,5
or ,1520,633,34,38,5
"of
",1569,633,36,38,5
trading ,411,702,116,40,5
securities,542,702,149,40,5
", ",693,702,7,40,5
on ,717,702,40,40,5
the ,769,702,50,40,5
basis ,832,702,80,40,5
of ,929,702,35,40,5
material ,974,702,133,40,5
non,1119,702,62,40,5
