text,left_pixels,top_pixels,width_pixels,height_pixels,page
"Mobile
",1449,1940,106,41,2
Electronic ,454,2012,156,42,2
Identity ,628,2011,116,42,2
Numbers ,759,2010,138,42,2
(,915,2010,13,40,2
"""",928,2010,15,40,2
MEIN,944,2008,97,42,2
"""",1043,2009,13,40,2
),1056,2009,12,40,2
", ",1070,2009,7,40,2
Mobile ,1097,2007,108,42,2
Equipment ,1220,2006,166,42,2
"Identifiers
",1405,2005,150,42,2
"1
",216,267,18,29,3
"2
",211,334,28,23,3
"3
",209,397,29,24,3
"4
",209,460,31,25,3
"5
",210,524,29,25,3
"6
",209,589,30,23,3
"7
",210,654,27,23,3
"8
",211,716,27,26,3
"9
",208,782,31,25,3
"10
",191,843,47,28,3
"11
",192,908,41,27,3
"12
",193,973,44,25,3
"13
",193,1036,39,26,3
"14
",191,1100,47,29,3
"15
",194,1164,42,27,3
"16
",193,1228,46,27,3
"17
",192,1294,44,25,3
"18
",193,1357,44,29,3
"19
",193,1420,44,28,3
"20
",189,1486,50,25,3
"21
",191,1551,43,25,3
"22
",192,1616,45,22,3
"23
",190,1680,44,22,3
"24
",189,1743,51,24,3
"25
",191,1808,46,24,3
"26
",191,1873,48,23,3
"27
",188,1936,50,25,3
"28
",191,1998,45,27,3
Case ,299,109,90,33,3
3,385,109,19,33,3
:,405,109,6,33,3
23,411,109,37,33,3
-,443,109,14,33,3
mj,458,109,32,33,3
-,490,109,12,33,3
02081,502,109,90,33,3
-,592,109,9,33,3
WVG ,601,109,74,33,3
Document ,704,109,146,33,3
1 ,858,109,17,33,3
Filed ,905,109,67,33,3
06/08/23 ,979,109,125,33,3
PageID.4 ,1130,109,137,33,3
Page ,1291,109,75,33,3
4 ,1372,109,21,33,3
of ,1401,109,27,33,3
"27
",1433,109,37,33,3
(,457,276,16,38,3
"""",468,275,14,38,3
MEID,484,275,95,38,3
"""",581,275,15,38,3
),594,275,12,38,3
", ",610,275,5,38,3
Mobile ,630,275,109,38,3
Identification ,752,275,200,38,3
Numbers ,964,275,136,38,3
(,1113,275,14,38,3
"""",1125,275,17,38,3
MIN,1143,275,73,38,3
"""",1219,275,13,38,3
),1230,275,13,38,3
", ",1247,275,7,38,3
Subscriber ,1268,275,158,38,3
"Identity
",1441,275,115,38,3
Modules ,456,339,127,38,3
(,596,339,11,37,3
"""",606,339,15,37,3
SIM,624,339,65,37,3
"""",691,339,13,37,3
),705,339,11,37,3
", ",718,339,7,37,3
Mobile ,737,339,105,37,3
Subscriber ,853,339,159,37,3
Integrated ,1021,339,149,37,3
Services ,1179,339,125,37,3
Digital ,1313,339,101,37,3
"Network
",1425,339,129,37,3
Numbers ,454,401,136,40,3
(,624,401,11,39,3
"""",637,401,12,39,3
MSISDN,653,401,139,39,3
"""",796,401,13,39,3
),807,401,13,39,3
", ",823,401,8,39,3
International ,865,401,190,39,3
Mobile ,1086,401,108,39,3
Subscriber ,1226,401,160,39,3
"Identities
",1416,401,138,39,3
(,454,465,16,39,3
"""",469,464,13,39,3
IMSI,484,464,79,39,3
"""",564,464,15,39,3
),576,464,13,39,3
", ",593,464,7,39,3
and ,633,464,55,39,3
International ,720,464,190,39,3
Mobile ,941,464,111,39,3
Station ,1082,464,108,39,3
Equipment ,1220,464,165,39,3
"Identities
",1416,464,138,39,3
(,455,533,15,33,3
"""",467,532,15,33,3
IMEI,485,532,78,33,3
"""",566,532,15,33,3
),580,532,13,33,3
";
",595,532,6,33,3
c,408,595,18,36,3
. ,424,594,5,36,3
The ,454,594,60,36,3
contents ,529,594,123,36,3
of ,668,594,36,36,3
all ,714,594,37,36,3
instant ,768,594,100,36,3
messages ,883,594,140,36,3
associated ,1039,594,154,36,3
with ,1208,594,66,36,3
the ,1290,594,46,36,3
account ,1351,594,116,36,3
"from
",1483,594,71,36,3
October ,452,658,132,39,3
10,598,658,36,38,3
", ",633,658,9,38,3
2021 ,654,658,73,38,3
to ,740,658,32,38,3
December ,784,658,162,38,3
20,957,658,38,38,3
", ",996,658,9,38,3
2021,1015,658,72,38,3
", ",1090,658,8,38,3
including ,1112,658,140,38,3
stored ,1264,658,93,38,3
or ,1367,658,32,38,3
"preserved
",1408,658,147,38,3
copies ,455,722,95,40,3
of ,566,722,37,39,3
instant ,617,722,98,39,3
messages ,731,722,141,39,3
(,889,722,14,39,3
including ,903,722,140,39,3
iMessages,1061,722,152,39,3
", ",1216,722,7,39,3
SMS ,1243,722,74,39,3
messages,1332,722,142,39,3
", ",1475,722,6,39,3
"and
",1501,722,54,39,3
MMS ,452,787,89,39,3
messages,557,787,140,38,3
) ,696,787,15,38,3
sent ,724,787,62,38,3
to ,799,787,31,38,3
and ,844,787,58,38,3
from ,916,787,72,38,3
the ,1002,787,46,38,3
account ,1062,787,116,38,3
(,1195,787,13,38,3
including ,1208,787,140,38,3
all ,1362,786,38,38,3
draft ,1414,786,72,38,3
"and
",1501,786,55,38,3
deleted ,454,849,110,40,3
messages,573,849,142,39,3
),715,849,12,39,3
", ",729,849,9,39,3
the ,749,849,48,39,3
source ,808,849,99,39,3
and ,920,849,55,39,3
destination ,986,848,164,39,3
account ,1163,848,117,39,3
or ,1293,848,33,39,3
phone ,1336,848,91,39,3
"number
",1441,847,114,40,3
associated ,456,913,152,38,3
with ,622,913,67,37,3
each ,702,913,71,37,3
instant ,787,913,100,37,3
message,900,913,127,37,3
", ",1028,913,7,37,3
the ,1051,913,46,37,3
date ,1111,913,64,37,3
and ,1186,913,60,37,3
time ,1256,913,69,37,3
at ,1338,913,29,37,3
which ,1379,913,92,37,3
"each
",1486,913,68,37,3
instant ,455,977,98,39,3
message ,562,977,127,38,3
was ,698,977,59,38,3
sent,768,977,60,38,3
", ",828,977,7,38,3
the ,847,977,44,38,3
size ,901,977,60,38,3
and ,970,977,55,38,3
length ,1034,977,93,38,3
of ,1135,977,35,38,3
each ,1176,976,70,39,3
instant ,1256,976,98,38,3
message,1364,976,126,38,3
", ",1492,976,7,38,3
"the
",1510,976,45,38,3
actual ,455,1040,88,39,3
IP ,553,1040,32,38,3
addresses ,593,1040,141,38,3
of ,743,1040,35,38,3
the ,782,1040,45,38,3
sender ,837,1040,97,38,3
and ,943,1040,52,38,3
the ,1003,1040,45,38,3
recipient ,1058,1040,130,38,3
of ,1196,1040,37,38,3
each ,1235,1040,69,38,3
instant ,1312,1040,99,38,3
message,1418,1040,127,38,3
",
",1546,1040,7,38,3
and ,455,1105,54,40,3
the ,518,1105,45,39,3
media,571,1105,93,39,3
", ",664,1105,6,39,3
if ,682,1105,27,39,3
any,714,1105,54,39,3
", ",769,1105,7,39,3
attached ,785,1105,126,39,3
to ,920,1105,28,39,3
each ,957,1105,69,39,3
instant ,1036,1105,99,39,3
message,1142,1105,129,39,3
";
",1271,1105,8,39,3
d,406,1168,22,39,3
. ,423,1167,6,39,3
The ,453,1167,60,39,3
contents ,521,1167,125,39,3
of ,657,1167,36,39,3
all ,698,1167,39,39,3
files ,748,1167,64,39,3
and ,821,1167,55,39,3
other ,887,1167,76,39,3
records ,975,1167,107,39,3
stored ,1095,1167,91,39,3
on ,1197,1167,37,39,3
iCloud,1245,1167,102,39,3
", ",1347,1167,7,39,3
including ,1366,1167,140,39,3
"all
",1517,1167,38,39,3
iOS ,456,1233,57,41,3
device ,520,1233,99,40,3
backups,627,1233,123,40,3
", ",751,1233,8,40,3
all ,768,1233,38,40,3
Apple ,815,1233,91,40,3
and ,916,1233,56,40,3
third,981,1233,72,40,3
-,1052,1233,10,40,3
party ,1063,1233,76,40,3
app ,1148,1233,55,40,3
data,1212,1233,64,40,3
", ",1275,1232,7,40,3
all ,1293,1232,37,40,3
files ,1341,1232,64,40,3
and ,1415,1232,54,40,3
"other
",1479,1232,74,40,3
records ,456,1297,107,39,3
related ,575,1297,101,38,3
to ,686,1297,30,38,3
iCloud ,727,1297,101,38,3
Photo ,838,1297,88,38,3
Sharing,936,1297,114,38,3
", ",1051,1297,8,38,3
My ,1071,1297,51,38,3
Photo ,1132,1297,88,38,3
Stream,1231,1296,105,38,3
", ",1338,1296,8,38,3
iCloud ,1358,1296,100,38,3
"Photo
",1468,1296,86,38,3
Library,454,1362,112,41,3
", ",566,1362,7,40,3
iCloud ,590,1362,100,40,3
Drive,703,1362,85,40,3
", ",787,1362,8,40,3
iWork ,810,1362,97,40,3
(,919,1362,14,40,3
including ,932,1361,139,41,3
Pages,1083,1361,87,40,3
", ",1171,1361,7,40,3
Numbers,1192,1361,136,40,3
", ",1331,1361,7,40,3
Keynote,1353,1360,125,41,3
", ",1478,1360,7,40,3
"and
",1500,1360,55,40,3
Notes,451,1426,89,40,3
),539,1426,14,39,3
", ",554,1426,8,39,3
iCloud ,573,1426,100,39,3
Tabs ,680,1426,72,39,3
and ,761,1426,54,39,3
bookmarks,822,1425,166,40,3
", ",989,1425,7,39,3
and ,1006,1425,53,39,3
iCloud ,1067,1425,102,39,3
Keychain,1176,1424,144,40,3
", ",1320,1424,8,39,3
and ,1337,1424,54,39,3
all ,1398,1424,37,39,3
"address
",1444,1424,109,39,3
books,452,1490,92,40,3
", ",543,1490,8,39,3
contact ,562,1490,108,39,3
and ,677,1490,56,39,3
buddy ,740,1490,96,39,3
lists,844,1489,60,39,3
", ",905,1489,8,39,3
notes,922,1489,79,39,3
", ",1003,1489,7,39,3
reminders,1021,1489,146,39,3
", ",1169,1489,8,39,3
calendar ,1187,1488,128,39,3
entries,1323,1488,97,39,3
", ",1423,1488,7,39,3
images,1440,1488,105,39,3
",
",1547,1488,8,39,3
videos,452,1554,99,40,3
", ",552,1554,8,39,3
voicemails,569,1553,160,40,3
", ",732,1553,7,39,3
device ,749,1553,99,39,3
settings,856,1552,113,40,3
", ",972,1552,7,39,3
and ,989,1552,54,39,3
bookmarks,1051,1551,166,40,3
";
",1219,1551,7,39,3
e,405,1617,21,41,3
. ,424,1616,8,41,3
All ,450,1616,53,41,3
activity,521,1616,113,41,3
", ",634,1616,7,41,3
connection,659,1615,167,42,3
", ",826,1615,9,41,3
and ,851,1615,57,41,3
transactional ,923,1614,193,42,3
logs ,1133,1614,64,42,3
for ,1215,1614,46,41,3
the ,1276,1614,48,41,3
account ,1341,1614,118,41,3
(,1478,1614,13,41,3
"with
",1487,1613,68,42,3
associated ,456,1680,153,42,3
IP ,635,1681,32,40,3
addresses ,693,1680,143,41,3
including ,863,1680,141,40,3
source ,1029,1679,98,41,3
port ,1150,1679,63,40,3
numbers,1238,1679,129,40,3
),1366,1679,14,40,3
", ",1381,1678,6,40,3
"including
",1415,1678,142,40,3
FaceTime ,455,1745,150,41,3
call ,624,1745,56,40,3
invitation ,701,1744,144,41,3
logs,866,1744,62,40,3
", ",928,1744,8,40,3
messaging ,958,1742,159,42,3
and ,1136,1743,56,40,3
query ,1212,1743,89,40,3
logs ,1320,1743,62,40,3
(,1402,1742,13,40,3
"including
",1415,1742,141,40,3
iMessage,457,1808,138,43,3
", ",598,1808,6,42,3
SMS,613,1808,73,42,3
", ",689,1808,6,42,3
and ,706,1808,53,42,3
MMS ,768,1808,86,42,3
messages,864,1807,139,43,3
),1003,1807,13,42,3
", ",1026,1807,8,42,3
iCloud ,1044,1807,101,42,3
logs,1153,1807,60,42,3
", ",1216,1807,7,42,3
iTunes ,1234,1806,100,43,3
Store ,1343,1806,78,42,3
and ,1429,1806,54,42,3
"App
",1491,1806,63,42,3
Store ,454,1874,81,41,3
logs ,551,1874,59,40,3
(,629,1874,14,40,3
including ,640,1874,141,40,3
purchases,793,1873,149,40,3
", ",943,1873,8,40,3
downloads,965,1873,161,40,3
", ",1128,1873,9,40,3
and ,1152,1872,55,40,3
updates ,1218,1872,117,40,3
of ,1350,1872,36,40,3
Apple ,1395,1871,92,41,3
"and
",1502,1871,55,40,3
third,456,1938,70,41,3
-,528,1938,10,40,3
party ,538,1938,77,40,3
apps,623,1938,66,40,3
),690,1938,11,40,3
", ",704,1938,7,40,3
My ,719,1938,53,40,3
Apple ,778,1937,92,41,3
ID ,879,1937,36,40,3
and ,925,1937,54,40,3
iForgot ,986,1937,108,40,3
logs,1103,1937,60,40,3
", ",1165,1937,8,40,3
sign,1180,1936,64,41,3
-,1244,1936,12,40,3
on ,1257,1936,36,40,3
logs ,1301,1936,60,40,3
for ,1371,1936,42,40,3
all ,1420,1936,38,40,3
"Apple
",1466,1936,90,40,3
services,457,2001,116,40,3
", ",577,2001,5,39,3
Game ,596,2001,90,39,3
Center ,697,2001,101,39,3
logs,810,2000,61,39,3
", ",873,2000,7,39,3
Find ,892,2000,70,39,3
My ,974,2000,52,39,3
iPhone ,1036,2000,103,39,3
and ,1151,1999,55,40,3
Find ,1219,1999,67,39,3
My ,1298,1999,52,39,3
Friends ,1363,1999,109,39,3
logs,1486,1998,60,40,3
",
",1548,1998,7,39,3
Case ,298,103,85,35,4
3,383,103,19,34,4
:,403,103,6,34,4
23,409,103,37,34,4
-,440,103,16,34,4
mj,456,103,31,34,4
-,485,103,15,34,4
02081,501,103,88,34,4
-,590,103,9,34,4
WVG ,599,103,74,34,4
Document ,704,103,144,34,4
1 ,858,103,17,34,4
Filed ,903,103,67,34,4
06/08/23 ,977,103,126,34,4
PageID.5 ,1130,103,135,34,4
Page ,1289,103,74,34,4
5 ,1371,103,20,34,4
of ,1399,103,28,34,4
"27
",1433,103,37,34,4
"1
",215,263,19,28,4
"2
",210,328,27,24,4
"3
",208,393,29,24,4
"4
",207,456,32,24,4
"5
",210,520,27,24,4
"6
",207,584,31,22,4
"7
",208,648,26,25,4
"8
",207,711,30,26,4
"9
",206,777,32,24,4
"10
",191,839,44,25,4
"11
",191,901,41,29,4
"12
",192,968,43,25,4
"13
",191,1031,41,26,4
"14
",191,1093,46,29,4
"15
",195,1158,40,29,4
logs ,456,269,61,41,4
associated ,531,269,156,40,4
with ,699,269,68,40,4
web,779,269,63,40,4
-,843,269,10,40,4
based ,853,269,88,40,4
access ,953,269,95,40,4
of ,1064,269,35,40,4
Apple ,1107,269,94,40,4
services ,1216,269,118,40,4
(,1348,269,15,40,4
including ,1363,269,141,40,4
"all
",1517,269,38,40,4
associated ,456,334,153,39,4
identifiers,627,334,149,38,4
),775,334,13,38,4
", ",789,334,10,38,4
and ,815,334,57,38,4
logs ,887,334,62,38,4
associated ,967,334,155,38,4
with ,1138,334,67,38,4
iOS ,1223,334,59,38,4
device ,1296,334,101,38,4
purchase,1412,334,134,38,4
",
",1546,334,8,38,4
activation,456,400,146,38,4
", ",603,400,6,38,4
and ,621,400,52,38,4
upgrades,682,400,136,38,4
";
",820,400,8,38,4
f,408,463,16,38,4
. ,421,463,5,38,4
All ,451,463,52,38,4
records ,520,463,109,38,4
and ,646,463,55,38,4
information ,717,463,177,38,4
regarding ,908,463,145,38,4
locations ,1069,463,135,38,4
where ,1221,463,92,38,4
the ,1328,463,46,38,4
account ,1391,463,118,38,4
"or
",1524,463,33,38,4
devices ,453,526,112,37,4
associated ,584,526,154,37,4
with ,754,526,66,37,4
the ,838,526,45,37,4
account ,900,526,118,37,4
were ,1033,526,73,37,4
accessed,1123,526,133,37,4
", ",1256,526,7,37,4
including ,1280,526,140,37,4
all ,1438,526,37,37,4
"data
",1490,526,67,37,4
stored ,456,589,90,39,4
in ,559,589,28,38,4
connection ,599,589,166,38,4
with ,776,589,67,38,4
Location ,856,589,132,38,4
Services,1001,589,125,38,4
", ",1128,589,7,38,4
Find ,1149,589,70,38,4
My ,1230,589,53,38,4
iPhone,1296,589,103,38,4
", ",1400,589,6,38,4
Find ,1420,589,70,38,4
"My
",1500,589,54,38,4
Friends,455,654,110,38,4
", ",568,654,5,38,4
and ,585,654,55,38,4
Apple ,644,654,95,38,4
Maps ,748,654,82,38,4
to ,841,654,28,38,4
include ,879,654,109,38,4
date ,995,654,64,38,4
and ,1068,654,53,38,4
time ,1132,654,66,38,4
stamps,1207,654,103,38,4
";
",1312,654,7,38,4
g,403,718,24,38,4
. ,421,717,9,38,4
All ,450,717,52,38,4
records ,512,717,107,38,4
pertaining ,627,717,153,38,4
to ,788,717,31,38,4
the ,828,717,44,38,4
types ,881,717,79,38,4
of ,970,717,36,38,4
service ,1010,717,106,38,4
used,1123,717,72,38,4
";
",1195,717,8,38,4
h,405,782,20,38,4
. ,428,782,4,38,4
All ,452,782,50,38,4
records ,512,782,110,38,4
pertaining ,632,782,152,38,4
to ,793,782,31,38,4
communications ,834,782,244,38,4
between ,1090,782,125,38,4
Apple ,1224,782,92,38,4
and ,1327,782,54,38,4
any ,1391,782,54,38,4
"person
",1454,782,100,38,4
regarding ,454,846,142,39,4
the ,602,846,47,38,4
account,656,846,116,38,4
", ",772,846,7,38,4
including ,789,846,140,38,4
contacts ,935,846,122,38,4
with ,1064,846,66,38,4
support ,1138,846,112,38,4
services ,1258,846,117,38,4
and ,1385,846,53,38,4
"records
",1445,846,107,38,4
of ,455,910,34,34,4
actions ,494,910,104,33,4
taken,609,910,80,33,4
; ,690,910,8,33,4
"and
",708,910,55,33,4
i,407,972,11,41,4
. ,418,971,5,41,4
All ,450,971,51,41,4
files,509,971,63,41,4
", ",573,971,7,41,4
keys,586,971,70,41,4
", ",658,971,7,41,4
or ,674,971,31,41,4
other ,712,971,77,41,4
information ,796,971,175,41,4
necessary ,978,971,144,41,4
to ,1129,971,30,41,4
decrypt ,1166,971,113,41,4
any ,1286,971,52,41,4
data ,1346,971,62,41,4
"produced
",1413,971,141,41,4
in ,455,1036,27,41,4
an ,492,1036,35,40,4
encrypted ,538,1036,147,40,4
form,695,1036,70,40,4
", ",767,1036,7,40,4
when ,785,1036,81,40,4
available ,876,1036,135,40,4
to ,1021,1036,29,40,4
Apple ,1059,1036,92,40,4
(,1161,1036,15,40,4
including,1174,1036,141,40,4
", ",1315,1035,8,40,4
but ,1331,1035,50,40,4
not ,1390,1035,49,40,4
"limited
",1450,1035,104,40,4
to,453,1101,31,39,4
", ",483,1101,7,38,4
the ,500,1101,46,38,4
keybag.txt ,553,1101,160,38,4
and ,721,1101,54,38,4
fileinfolist.txt ,785,1101,203,38,4
files,999,1101,61,38,4
),1061,1101,13,38,4
".
",1075,1101,7,38,4
The ,357,1164,59,38,4
Court ,430,1164,86,37,4
directs ,529,1164,100,37,4
the ,645,1164,46,37,4
Service ,706,1164,112,37,4
Provider ,832,1164,131,37,4
not ,976,1164,48,37,4
to ,1039,1164,29,37,4
notify ,1082,1163,91,37,4
any ,1187,1163,55,37,4
other ,1256,1163,75,37,4
person ,1346,1163,101,37,4
of ,1462,1163,36,37,4
"the
",1507,1163,48,37,4
16 ,196,1221,34,46,4
existence ,262,1221,137,45,4
of ,409,1221,34,45,4
this ,446,1221,53,45,4
warrant ,510,1221,113,45,4
until ,631,1221,67,45,4
December ,707,1221,160,45,4
2,875,1221,17,45,4
", ",894,1221,9,45,4
2023,911,1221,73,45,4
", ",987,1221,7,45,4
absent ,1004,1221,93,45,4
further ,1107,1221,100,45,4
order ,1217,1221,77,45,4
of ,1303,1221,32,45,4
the ,1340,1221,44,45,4
Court,1394,1220,83,46,4
. ,1480,1220,5,45,4
"The
",1495,1220,57,45,4
17 ,197,1285,33,44,4
| ,227,1285,15,43,4
Court ,260,1285,85,43,4
finds ,356,1285,70,43,4
reason ,436,1285,96,43,4
to ,540,1285,28,43,4
believe ,576,1285,106,43,4
that ,691,1285,55,43,4
such ,756,1285,66,43,4
notification ,831,1285,170,43,4
will ,1010,1285,55,43,4
result ,1074,1285,82,43,4
in ,1164,1285,28,43,4
an ,1202,1285,33,43,4
adverse ,1245,1285,111,43,4
"consequence
",1364,1285,190,43,4
"18
",190,1352,45,26,4
as ,262,1358,29,40,4
provided ,301,1358,134,39,4
at ,444,1358,26,39,4
18 ,482,1358,34,39,4
U.S.C. ,527,1357,97,40,4
2705,635,1357,74,39,4
(,710,1357,13,39,4
b,722,1357,18,39,4
),741,1357,12,39,4
".
",755,1357,5,39,4
"19
",190,1414,46,29,4
II,357,1427,26,26,4
".
",385,1427,5,26,4
"20
",188,1482,49,23,4
ITEMS ,456,1424,107,30,4
TO ,575,1424,47,29,4
BE ,635,1424,45,29,4
"SEIZED
",692,1424,124,29,4
All ,350,1484,55,36,4
information ,418,1484,174,35,4
described ,603,1484,144,35,4
above ,758,1484,89,35,4
that ,859,1484,56,35,4
constitutes ,926,1483,158,36,4
evidence ,1097,1483,131,35,4
of ,1241,1483,36,35,4
violations ,1282,1483,146,35,4
of ,1442,1483,34,35,4
"Title
",1483,1483,71,35,4
21 ,191,1543,36,46,4
18,265,1543,34,45,4
", ",299,1543,6,45,4
United ,318,1543,106,45,4
States ,434,1543,89,45,4
Code,537,1543,77,45,4
", ",616,1543,7,45,4
Section ,635,1543,113,45,4
371 ,759,1543,53,45,4
(,827,1543,12,45,4
Conspiracy,839,1543,173,45,4
),1008,1543,13,45,4
; ,1023,1542,7,45,4
and ,1044,1542,56,45,4
Title ,1109,1542,72,45,4
15,1195,1542,36,45,4
", ",1232,1542,8,45,4
United ,1253,1542,100,45,4
States ,1366,1542,88,45,4
Code,1465,1542,80,45,4
",
",1546,1542,7,45,4
22 ,190,1607,41,47,4
Sections ,263,1607,123,46,4
78j,399,1607,48,46,4
(,451,1607,14,46,4
b,461,1607,19,46,4
) ,481,1607,12,46,4
and ,509,1607,54,46,4
78ff ,574,1607,65,46,4
(,652,1607,12,46,4
Insider ,665,1607,104,46,4
Trading,781,1606,117,47,4
),900,1606,11,46,4
", ",912,1606,8,46,4
(,936,1606,12,46,4
the ,946,1606,46,46,4
"""",1009,1606,12,46,4
Subject ,1024,1606,119,46,4
Offenses,1158,1606,134,46,4
"""",1297,1606,12,46,4
),1309,1606,13,46,4
; ,1320,1606,10,46,4
limited ,1347,1606,106,46,4
to ,1467,1605,27,46,4
"the
",1509,1605,46,46,4
23 ,189,1671,41,48,4
period ,259,1671,100,47,4
of ,381,1671,38,47,4
October ,437,1671,135,47,4
10,597,1671,38,47,4
", ",635,1671,9,47,4
2021 ,667,1670,75,47,4
to ,769,1670,31,47,4
December ,825,1670,163,47,4
20,1011,1670,41,47,4
", ",1050,1670,9,47,4
2021 ,1084,1669,75,48,4
and ,1186,1669,56,47,4
to ,1265,1669,30,47,4
the ,1319,1669,48,47,4
seizure ,1391,1669,107,47,4
"of
",1523,1669,37,47,4
24 ,191,1735,42,46,4
communications ,263,1735,245,45,4
of ,523,1735,36,45,4
any ,569,1735,56,45,4
form,639,1735,72,45,4
", ",711,1735,9,45,4
writings,734,1734,121,46,4
", ",858,1734,9,45,4
images,882,1734,105,45,4
", ",989,1734,8,45,4
call ,1011,1734,55,45,4
logs,1081,1734,62,45,4
", ",1143,1734,9,45,4
contacts,1166,1734,123,45,4
", ",1291,1733,7,45,4
records,1315,1733,107,45,4
", ",1425,1733,6,45,4
videos,1447,1733,97,45,4
",
",1546,1733,7,45,4
25 ,190,1799,42,46,4
attachments,262,1799,177,45,4
", ",441,1799,7,45,4
internet ,460,1799,111,45,4
searches,583,1798,124,45,4
", ",709,1798,7,45,4
location ,727,1798,118,45,4
data,855,1798,63,45,4
", ",918,1798,7,45,4
or ,936,1797,31,46,4
photographs,976,1797,183,45,4
":
",1163,1797,5,45,4
"26
",189,1866,46,25,4
"27
",187,1931,50,24,4
"28
",187,1992,49,28,4
a,406,1870,21,40,4
. ,424,1869,8,40,4
tending ,452,1869,115,40,4
to ,586,1869,32,40,4
identify ,640,1869,116,40,4
the ,775,1869,49,40,4
purchase ,844,1868,135,40,4
or ,999,1868,34,40,4
control ,1052,1868,110,40,4
of ,1182,1868,38,40,4
shares ,1234,1867,95,41,4
of ,1350,1867,38,40,4
Del ,1402,1867,56,40,4
"Taco
",1478,1867,77,40,4
Restaurants ,453,1931,174,41,4
Inc. ,646,1931,55,40,4
(,720,1931,13,40,4
“,735,1931,15,40,4
TACO,749,1931,102,40,4
"""",854,1931,13,40,4
),868,1931,12,40,4
", ",881,1931,7,40,4
including ,908,1930,141,41,4
the ,1064,1930,49,40,4
acquisition,1129,1930,166,40,4
", ",1296,1930,9,40,4
holdings ,1321,1930,128,40,4
in,1469,1930,28,40,4
", ",1496,1930,8,40,4
"or
",1523,1929,33,40,4
disposition ,453,1998,164,40,4
of ,627,1998,35,39,4
such ,668,1998,68,39,4
shares,744,1998,93,39,4
";
",838,1998,8,39,4
Case ,301,89,83,34,5
3,386,89,20,34,5
:,402,89,9,34,5
23,413,89,39,34,5
-,444,89,17,34,5
mj,460,89,35,34,5
-,487,89,17,34,5
02081,504,89,88,34,5
-,594,89,8,34,5
WVG ,603,89,74,34,5
Document ,707,89,146,34,5
1 ,860,89,18,34,5
Filed ,905,89,68,34,5
06/08/23 ,982,89,125,34,5
PageID.6 ,1133,89,135,34,5
Page ,1293,89,73,34,5
6 ,1376,89,17,34,5
of ,1404,89,27,34,5
"27
",1438,89,35,34,5
"1
",215,248,21,26,5
"2
",212,312,28,24,5
"3
",210,378,28,23,5
"4
",208,440,32,24,5
"5
",212,505,27,24,5
"6
",210,569,30,23,5
"7
",211,632,25,24,5
"8
",208,695,31,26,5
"9
",210,760,29,24,5
"10
",193,821,43,28,5
"11
",192,885,41,29,5
"12
",193,952,44,25,5
"13
",194,1016,40,25,5
"14
",193,1079,45,27,5
"15
",194,1144,42,25,5
"16
",192,1206,46,28,5
"17
",194,1272,42,25,5
"18
",191,1334,46,30,5
b,407,255,22,40,5
. ,430,255,8,40,5
tending ,457,255,113,40,5
to ,581,255,28,40,5
identify ,620,255,115,40,5
that ,746,255,57,40,5
Grant ,811,255,87,40,5
Witherspoon ,909,255,191,40,5
or ,1111,255,32,40,5
other ,1152,255,78,40,5
co,1239,255,35,40,5
-,1275,255,11,40,5
conspirators ,1286,255,183,40,5
"came
",1480,255,78,40,5
into ,459,319,57,38,5
possession ,522,319,161,37,5
of ,693,319,35,37,5
material ,733,319,121,37,5
non,864,319,56,37,5
-,920,319,11,37,5
public ,931,319,95,37,5
information ,1036,319,174,37,5
about ,1220,319,82,37,5
TACO,1312,319,99,37,5
";
",1414,319,6,37,5
c,408,384,19,39,5
. ,427,383,9,39,5
tending ,456,383,114,39,5
to ,582,383,29,39,5
identify ,625,383,116,39,5
that ,753,383,57,39,5
Witherspoon ,823,383,193,39,5
or ,1029,383,31,39,5
other ,1073,383,77,39,5
co,1163,383,36,39,5
-,1199,383,11,39,5
conspirators ,1210,383,182,39,5
shared,1407,383,98,39,5
", ",1504,383,7,39,5
"or
",1526,383,32,39,5
attempted ,457,447,147,39,5
to ,620,447,28,38,5
share,664,447,79,38,5
", ",744,447,7,38,5
material ,767,447,123,38,5
non,905,447,58,38,5
-,962,447,11,38,5
public ,972,447,97,38,5
information ,1083,447,177,38,5
about ,1274,447,84,38,5
TACO ,1373,447,101,38,5
"with
",1491,447,66,38,5
each ,457,513,68,35,5
other ,536,513,75,35,5
or ,630,513,32,35,5
anyone ,670,513,106,35,5
else,786,513,59,35,5
";
",846,513,7,35,5
d,408,575,22,37,5
. ,428,574,8,37,5
tending ,455,574,113,37,5
to ,579,574,29,37,5
identify ,620,574,115,37,5
that ,747,574,56,37,5
Witherspoon ,814,574,192,37,5
or ,1017,574,31,37,5
other ,1060,574,76,37,5
co,1147,574,35,37,5
-,1183,574,11,37,5
conspirators ,1194,574,182,37,5
intended ,1389,574,128,37,5
"to
",1529,574,27,37,5
trade ,455,638,76,39,5
securities,546,638,137,38,5
", ",685,638,7,38,5
or ,708,638,33,38,5
to ,752,638,30,38,5
tip ,794,638,41,38,5
others ,848,638,90,38,5
for ,954,638,44,38,5
the ,1009,638,46,38,5
purpose ,1068,638,120,38,5
of ,1201,638,36,38,5
further ,1246,638,101,38,5
tipping ,1361,638,107,38,5
or ,1480,638,32,38,5
"of
",1524,638,38,38,5
trading ,455,702,107,39,5
securities,576,702,137,38,5
", ",715,702,7,38,5
