text,left_pixels,top_pixels,width_pixels,height_pixels,page
Numbers ,750,2082,148,43,2
(,916,2082,17,43,2
"""",932,2082,15,43,2
MEIN,949,2082,102,43,2
"""",1051,2082,15,43,2
),1068,2082,13,43,2
", ",1083,2082,7,43,2
Mobile ,1113,2082,114,43,2
Equipment ,1244,2082,177,43,2
"Identifiers
",1440,2082,162,43,2
"1
",173,207,15,29,3
"2
",161,277,32,24,3
"3
",161,347,31,25,3
"4
",161,415,35,25,3
"5
",163,482,30,28,3
"6
",161,552,33,26,3
"7
",164,621,26,26,3
"8
",164,689,29,26,3
"9
",161,758,33,27,3
"10
",147,824,43,29,3
"11
",145,894,42,31,3
"12
",145,966,46,24,3
"13
",144,1033,47,27,3
"14
",144,1101,48,30,3
"15
",145,1169,45,30,3
"16
",145,1238,48,30,3
"17
",143,1309,48,28,3
"18
",145,1377,46,31,3
"19
",145,1446,45,29,3
"20
",140,1518,53,25,3
"21
",139,1587,48,27,3
"22
",139,1657,52,24,3
"23
",141,1726,49,26,3
"24
",139,1794,55,27,3
"25
",140,1865,50,25,3
"26
",139,1934,55,26,3
"27
",139,2005,54,24,3
"28
",141,2074,50,25,3
Case ,259,36,86,37,3
3,348,36,21,36,3
:,370,36,6,36,3
23,377,36,40,36,3
-,410,36,16,36,3
mj,425,36,36,36,3
-,454,36,20,36,3
02081,474,36,96,36,3
-,571,36,10,36,3
WVG ,582,36,79,36,3
Document ,693,36,156,36,3
1 ,858,36,19,36,3
Filed ,906,36,72,36,3
06/08/23 ,988,36,135,36,3
PageID.4 ,1151,36,144,36,3
Page ,1322,36,79,36,3
4 ,1408,36,23,36,3
of ,1438,36,31,36,3
"27
",1474,36,42,36,3
(,424,218,13,40,3
"""",439,218,13,40,3
MEID,457,218,102,40,3
"""",560,218,15,40,3
),577,218,12,40,3
", ",591,218,7,40,3
Mobile ,616,218,114,40,3
Identification ,744,218,217,40,3
Numbers ,973,218,148,40,3
(,1136,218,15,40,3
"""",1149,218,16,40,3
MIN,1167,218,77,40,3
"""",1247,218,13,40,3
),1263,218,12,40,3
", ",1277,218,7,40,3
Subscriber ,1300,218,169,40,3
"Identity
",1485,218,122,40,3
Modules ,426,286,139,41,3
(,577,286,10,41,3
"""",591,286,13,41,3
SIM,608,286,70,41,3
"""",678,286,15,41,3
),697,286,11,41,3
", ",710,286,7,41,3
Mobile ,729,286,115,41,3
Subscriber ,852,286,173,41,3
Integrated ,1035,286,160,41,3
Services ,1205,286,134,41,3
Digital ,1346,286,111,41,3
"Network
",1467,286,140,41,3
Numbers ,423,355,148,40,3
(,610,355,11,40,3
"""",620,355,14,40,3
MSISDN,640,355,150,40,3
"""",790,355,14,40,3
),807,355,12,40,3
", ",822,355,7,40,3
International ,865,355,203,40,3
Mobile ,1104,355,115,40,3
Subscriber ,1254,355,172,40,3
"Identities
",1459,355,148,40,3
(,424,424,14,41,3
"""",440,424,13,41,3
IMSI,458,424,80,41,3
"""",544,424,13,41,3
),559,424,12,41,3
", ",572,424,7,41,3
and ,618,424,57,41,3
International ,709,424,205,41,3
Mobile ,950,424,117,41,3
Station ,1101,424,116,41,3
Equipment ,1248,424,177,41,3
"Identities
",1460,424,146,41,3
(,421,494,20,36,3
“,435,494,19,36,3
IMEI,459,494,83,36,3
"""",542,494,17,36,3
),560,494,15,36,3
";
",577,494,9,36,3
c,373,560,21,40,3
. ,394,560,7,40,3
The ,421,560,68,40,3
contents ,503,560,136,40,3
of ,654,560,39,40,3
all ,705,560,39,40,3
instant ,762,560,107,40,3
messages ,887,560,151,40,3
associated ,1055,560,165,40,3
with ,1235,560,72,40,3
the ,1322,560,51,40,3
account ,1389,560,124,40,3
"from
",1532,560,73,40,3
October ,423,630,143,41,3
10,581,630,39,41,3
", ",619,630,9,41,3
2021 ,640,630,77,41,3
to ,734,630,32,41,3
December ,782,630,172,41,3
20,966,630,42,41,3
", ",1008,630,9,41,3
2021,1028,630,79,41,3
", ",1110,630,8,41,3
including ,1133,630,150,41,3
stored ,1295,630,98,41,3
or ,1407,630,34,41,3
"preserved
",1452,630,155,41,3
copies ,424,699,105,41,3
of ,546,699,40,41,3
instant ,599,699,107,41,3
messages ,723,699,153,41,3
(,895,699,14,41,3
including ,908,699,151,41,3
iMessages,1078,699,166,41,3
", ",1246,699,8,41,3
SMS ,1272,699,80,41,3
messages,1371,699,149,41,3
", ",1523,699,7,41,3
"and
",1550,699,58,41,3
MMS ,425,768,94,41,3
messages,536,768,152,41,3
) ,686,768,14,41,3
sent ,716,768,66,41,3
to ,797,768,33,41,3
and ,845,768,59,41,3
from ,921,768,77,41,3
the ,1014,768,50,41,3
account ,1080,768,126,41,3
(,1220,768,14,41,3
including ,1234,768,151,41,3
all ,1400,768,40,41,3
draft ,1456,768,75,41,3
"and
",1549,768,59,41,3
deleted ,424,836,117,42,3
messages,554,836,154,42,3
),705,836,14,42,3
", ",721,836,10,42,3
the ,743,836,50,42,3
source ,806,836,106,42,3
and ,926,836,57,42,3
destination ,996,836,178,42,3
account ,1188,836,125,42,3
or ,1326,836,35,42,3
phone ,1373,836,98,42,3
"number
",1485,836,123,42,3
associated ,426,904,164,41,3
with ,606,904,71,41,3
each ,693,904,74,41,3
instant ,783,904,108,41,3
message,904,904,138,41,3
", ",1044,904,8,41,3
the ,1067,904,51,41,3
date ,1130,904,70,41,3
and ,1214,904,59,41,3
time ,1287,904,73,41,3
at ,1375,904,31,41,3
which ,1420,904,98,41,3
"each
",1534,904,73,41,3
instant ,427,974,105,40,3
message ,542,974,137,40,3
was ,688,974,64,40,3
sent,762,974,65,40,3
", ",828,974,7,40,3
the ,847,974,49,40,3
size ,907,974,61,40,3
and ,979,974,57,40,3
length ,1048,974,98,40,3
of ,1158,974,37,40,3
each ,1201,974,73,40,3
instant ,1285,974,108,40,3
message,1402,974,135,40,3
", ",1539,974,7,40,3
"the
",1558,974,48,40,3
actual ,426,1042,93,42,3
IP ,531,1042,34,42,3
addresses ,575,1042,152,42,3
of ,736,1042,37,42,3
the ,777,1042,50,42,3
sender ,837,1042,103,42,3
and ,950,1042,57,42,3
the ,1016,1042,49,42,3
recipient ,1074,1042,140,42,3
of ,1223,1042,37,42,3
each ,1265,1042,72,42,3
instant ,1348,1042,105,42,3
message,1461,1042,135,42,3
",
",1598,1042,8,42,3
and ,426,1111,58,41,3
the ,493,1111,48,41,3
media,551,1111,98,41,3
", ",652,1111,7,41,3
if ,671,1111,28,41,3
any,705,1111,57,41,3
", ",764,1111,7,41,3
attached ,782,1111,133,41,3
to ,923,1111,34,41,3
each ,966,1111,72,42,3
instant ,1049,1112,108,41,3
message,1166,1112,136,41,3
";
",1299,1112,10,41,3
d,372,1180,24,42,3
. ,396,1180,5,42,3
The ,424,1180,64,42,3
contents ,500,1180,132,42,3
of ,644,1180,38,42,3
all ,689,1180,40,42,3
files ,740,1180,70,42,3
and ,820,1180,59,42,3
other ,891,1180,82,42,3
records ,986,1180,116,42,3
stored ,1115,1180,97,42,3
on ,1222,1180,42,42,3
iCloud,1274,1180,110,42,3
", ",1385,1180,7,42,3
including ,1407,1180,147,42,3
"all
",1566,1180,39,42,3
iOS ,428,1250,60,41,3
device ,496,1250,108,41,3
backups,612,1250,131,41,3
", ",745,1250,8,41,3
all ,764,1250,40,41,3
Apple ,812,1250,101,41,3
and ,923,1250,57,41,3
third,991,1250,74,41,3
-,1067,1250,12,41,3
party ,1080,1250,81,41,3
app ,1172,1250,58,41,3
data,1239,1250,69,41,3
", ",1307,1250,8,41,3
all ,1326,1250,41,41,3
files ,1377,1250,69,41,3
and ,1456,1250,58,41,3
"other
",1525,1250,82,41,3
records ,425,1319,117,40,3
related ,557,1319,107,40,3
to ,675,1319,32,40,3
iCloud ,718,1319,108,40,3
Photo ,837,1319,93,40,3
Sharing,942,1319,124,40,3
", ",1069,1319,8,40,3
My ,1089,1319,55,40,3
Photo ,1156,1319,91,40,3
Stream,1260,1319,110,40,3
", ",1373,1319,7,40,3
iCloud ,1396,1319,106,40,3
"Photo
",1513,1319,92,40,3
Library,425,1388,120,41,3
", ",547,1388,6,41,3
iCloud ,571,1388,107,41,3
Drive,693,1388,91,41,3
", ",784,1388,8,41,3
iWork ,809,1388,103,41,3
(,923,1388,15,41,3
including ,938,1388,151,41,3
Pages,1102,1388,93,41,3
", ",1197,1388,8,41,3
Numbers,1218,1388,146,41,3
", ",1366,1388,7,41,3
Keynote,1389,1388,135,41,3
", ",1525,1388,7,41,3
"and
",1547,1388,59,41,3
Notes,422,1456,94,42,3
),516,1456,14,41,3
", ",531,1456,9,41,3
iCloud ,552,1456,106,41,3
Tabs ,667,1456,77,41,3
and ,754,1456,56,41,3
bookmarks,820,1456,176,41,3
", ",998,1456,6,41,3
and ,1015,1456,59,41,3
iCloud ,1084,1456,108,41,3
Keychain,1202,1456,150,41,3
", ",1354,1456,7,41,3
and ,1371,1456,58,41,3
all ,1438,1456,36,41,3
"address
",1485,1456,119,41,3
books,424,1527,98,42,3
", ",523,1527,7,42,3
contact ,541,1527,115,42,3
and ,667,1527,55,42,3
buddy ,732,1527,102,42,3
lists,843,1527,65,42,3
", ",909,1527,7,42,3
notes,928,1527,85,42,3
", ",1013,1527,8,42,3
reminders,1032,1527,160,42,3
", ",1194,1527,7,42,3
calendar ,1212,1527,136,42,3
entries,1356,1527,106,42,3
", ",1465,1527,7,42,3
images,1484,1527,111,42,3
",
",1597,1527,8,42,3
videos,424,1596,105,41,3
", ",532,1596,6,41,3
voicemails,549,1596,173,41,3
", ",724,1596,8,41,3
device ,740,1596,107,41,3
settings,858,1596,119,41,3
", ",980,1596,7,41,3
and ,999,1596,56,41,3
bookmarks,1066,1596,178,41,3
";
",1245,1596,7,41,3
e,373,1666,19,41,3
. ,393,1666,8,41,3
All ,423,1666,53,41,3
activity,495,1666,123,41,3
", ",618,1666,7,41,3
connection,646,1666,176,41,3
", ",824,1666,8,41,3
and ,852,1666,58,41,3
transactional ,931,1666,204,41,3
logs ,1154,1666,69,41,3
for ,1241,1666,49,41,3
the ,1307,1666,51,41,3
account ,1377,1666,125,41,3
(,1521,1666,13,41,3
"with
",1534,1666,72,41,3
associated ,425,1735,165,42,3
IP ,618,1735,36,42,3
addresses ,680,1735,155,42,3
including ,862,1735,153,42,3
source ,1041,1735,106,42,3
port ,1174,1735,66,42,3
numbers,1266,1735,137,42,3
),1403,1735,13,42,3
", ",1418,1735,8,42,3
"including
",1455,1735,151,42,3
FaceTime ,426,1804,158,41,3
call ,609,1804,57,41,3
invitation ,689,1804,154,41,3
logs,865,1804,68,41,3
", ",933,1804,9,41,3
messaging ,966,1804,169,41,3
and ,1156,1804,59,41,3
query ,1237,1804,93,41,3
logs ,1351,1804,67,41,3
(,1443,1804,13,41,3
"including
",1455,1804,151,41,3
iMessage,426,1873,150,42,3
", ",578,1873,7,42,3
SMS,596,1873,78,42,3
", ",676,1873,7,42,3
and ,695,1873,56,42,3
MMS ,763,1873,89,42,3
messages,864,1873,151,42,3
),1013,1873,14,42,3
", ",1036,1873,11,42,3
iCloud ,1057,1873,108,42,3
logs,1174,1873,67,42,3
", ",1241,1873,8,42,3
iTunes ,1261,1873,106,42,3
Store ,1377,1873,83,42,3
and ,1470,1873,58,42,3
"App
",1533,1873,71,42,3
Store ,425,1943,86,42,3
logs ,527,1943,66,42,3
(,611,1943,12,42,3
including ,622,1943,152,42,3
purchases,788,1943,160,42,3
", ",948,1943,8,42,3
downloads,971,1943,176,42,3
", ",1149,1943,8,42,3
and ,1173,1943,57,42,3
updates ,1246,1943,123,42,3
of ,1385,1943,37,42,3
Apple ,1430,1943,100,42,3
"and
",1548,1943,57,42,3
third,425,2012,75,43,3
-,502,2012,10,43,3
party ,514,2012,83,43,3
apps,604,2012,72,43,3
),677,2012,12,43,3
", ",691,2012,8,43,3
My ,707,2012,58,43,3
Apple ,770,2012,99,43,3
ID ,879,2012,41,43,3
and ,927,2012,58,43,3
iForgot ,994,2012,117,43,3
logs,1120,2012,66,43,3
", ",1186,2012,8,43,3
sign,1203,2012,66,43,3
-,1270,2012,12,43,3
on ,1284,2012,38,43,3
logs ,1332,2012,64,43,3
for ,1407,2012,44,43,3
all ,1459,2012,39,43,3
"Apple
",1506,2012,98,43,3
services,425,2082,128,42,3
", ",556,2082,6,42,3
Game ,574,2082,98,42,3
Center ,684,2082,107,42,3
logs,804,2082,66,42,3
", ",872,2082,8,42,3
Find ,892,2082,75,42,3
My ,980,2082,55,42,3
iPhone ,1048,2082,111,42,3
and ,1172,2082,57,42,3
Find ,1242,2082,72,42,3
My ,1328,2082,54,42,3
Friends ,1396,2082,119,42,3
logs,1528,2082,67,42,3
",
",1597,2082,8,42,3
Case ,255,38,92,36,4
3,346,38,20,35,4
:,367,38,7,35,4
23,375,38,39,35,4
-,406,38,20,35,4
mj,424,38,35,35,4
-,463,38,9,35,4
02081,472,38,95,35,4
-,569,38,8,35,4
WVG ,580,38,78,35,4
Document ,690,38,158,35,4
1 ,857,38,19,35,4
Filed ,907,38,70,35,4
06/08/23 ,987,38,133,35,4
PageID.5 ,1150,38,141,35,4
Page ,1319,38,80,35,4
5 ,1408,38,20,35,4
of ,1437,38,31,35,4
"27
",1473,38,39,35,4
"1
",168,209,17,28,4
"2
",159,281,31,23,4
"3
",158,347,31,27,4
"4
",158,417,34,25,4
"5
",161,486,29,26,4
"6
",161,555,29,24,4
"7
",161,622,27,26,4
"8
",161,690,30,28,4
"9
",159,759,33,28,4
"10
",145,828,41,29,4
"11
",147,898,38,29,4
"12
",146,967,44,27,4
"13
",144,1035,42,29,4
"14
",144,1103,47,30,4
"15
",147,1173,42,28,4
logs ,427,219,65,41,4
associated ,506,219,165,41,4
with ,687,219,70,41,4
web,773,219,67,41,4
-,842,219,12,41,4
based ,852,219,94,41,4
access ,961,219,104,41,4
of ,1080,219,38,41,4
Apple ,1126,219,101,41,4
services ,1242,219,130,41,4
(,1386,219,16,41,4
including ,1399,219,150,41,4
"all
",1564,219,37,41,4
associated ,425,287,163,41,4
identifiers,609,287,162,41,4
),768,287,14,41,4
", ",785,287,9,41,4
and ,811,287,60,41,4
logs ,890,287,68,41,4
associated ,976,287,165,41,4
with ,1159,287,71,41,4
iOS ,1250,287,61,41,4
device ,1328,287,108,41,4
purchase,1454,287,142,41,4
",
",1596,287,8,41,4
activation,425,357,156,39,4
", ",583,357,7,39,4
and ,602,357,57,39,4
upgrades,668,357,145,39,4
";
",815,357,8,39,4
f,375,425,16,41,4
. ,385,425,8,41,4
All ,423,425,53,41,4
records ,495,425,116,41,4
and ,629,425,59,41,4
information ,705,425,192,41,4
regarding ,912,425,156,41,4
locations ,1084,425,145,41,4
where ,1246,425,100,41,4
the ,1361,425,52,41,4
account ,1430,425,125,41,4
"or
",1573,425,33,41,4
devices ,425,494,120,39,4
associated ,564,494,164,39,4
with ,746,494,71,39,4
the ,836,494,51,39,4
account ,904,494,126,39,4
were ,1046,494,79,39,4
accessed,1143,494,140,39,4
", ",1285,494,8,39,4
including ,1310,494,153,39,4
all ,1479,494,40,39,4
"data
",1536,494,69,39,4
stored ,425,563,97,39,4
in ,537,563,32,39,4
connection ,581,563,176,39,4
with ,770,563,72,39,4
Location ,857,563,142,39,4
Services,1012,563,136,39,4
", ",1150,563,7,39,4
Find ,1171,563,72,39,4
My ,1259,563,56,39,4
iPhone,1328,563,111,39,4
", ",1442,563,6,39,4
Find ,1464,563,72,39,4
"My
",1548,563,57,39,4
Friends,426,631,119,40,4
", ",546,631,6,40,4
and ,565,631,58,40,4
Apple ,631,631,98,40,4
Maps ,741,631,87,40,4
to ,839,631,31,40,4
include ,880,631,118,40,4
date ,1006,631,68,40,4
and ,1083,631,58,40,4
time ,1151,631,71,40,4
stamps,1233,631,111,40,4
";
",1344,631,8,40,4
g,370,700,26,39,4
. ,390,699,9,39,4
All ,419,699,56,39,4
records ,485,699,117,39,4
pertaining ,612,699,162,39,4
to ,783,699,33,39,4
the ,826,699,49,39,4
types ,885,699,84,39,4
of ,980,699,36,39,4
service ,1022,699,114,39,4
used,1142,699,78,39,4
";
",1219,699,9,39,4
h,373,768,22,41,4
. ,394,768,6,41,4
All ,422,768,52,41,4
records ,487,768,118,41,4
pertaining ,615,768,164,41,4
to ,790,768,32,41,4
communications ,832,768,265,41,4
between ,1107,768,134,41,4
Apple ,1251,768,98,41,4
and ,1361,768,59,41,4
any ,1431,768,58,41,4
"person
",1499,768,106,41,4
regarding ,426,836,151,42,4
the ,585,836,48,41,4
account,641,836,125,41,4
", ",766,836,8,41,4
including ,784,836,152,41,4
contacts ,943,836,131,41,4
with ,1080,836,71,41,4
support ,1159,836,119,41,4
services ,1286,836,128,41,4
and ,1424,836,56,41,4
"records
",1490,836,112,41,4
of ,427,906,35,35,4
actions ,468,906,111,34,4
taken,591,906,86,34,4
; ,677,906,7,34,4
"and
",698,906,57,34,4
i,375,975,11,41,4
. ,387,975,6,41,4
All ,423,975,53,41,4
files,484,975,68,41,4
", ",555,975,7,41,4
keys,569,975,75,41,4
", ",645,975,7,41,4
or ,661,975,34,41,4
other ,702,975,83,41,4
information ,791,975,188,41,4
necessary ,990,975,154,41,4
to ,1152,975,30,41,4
decrypt ,1189,975,121,41,4
any ,1318,975,57,41,4
data ,1383,975,67,41,4
"produced
",1457,975,150,41,4
in ,427,1042,29,43,4
an ,465,1042,39,42,4
encrypted ,514,1042,159,42,4
form,683,1042,75,42,4
", ",761,1042,7,42,4
when ,779,1042,89,42,4
available ,879,1042,143,42,4
to ,1032,1042,32,42,4
Apple ,1075,1042,98,42,4
(,1181,1042,16,42,4
including,1198,1042,150,42,4
", ",1349,1042,8,42,4
but ,1367,1042,53,42,4
not ,1431,1042,50,42,4
"limited
",1493,1042,112,42,4
to,426,1111,30,41,4
", ",456,1111,8,40,4
the ,474,1111,51,40,4
keybag.txt ,533,1111,169,40,4
and ,712,1111,58,40,4
fileinfolist.txt ,780,1111,218,40,4
files,1009,1111,69,40,4
),1076,1111,15,40,4
".
",1093,1111,9,40,4
The ,321,1182,65,41,4
Court ,401,1182,91,41,4
directs ,507,1182,108,41,4
the ,632,1182,48,41,4
Service ,695,1182,122,41,4
Provider ,832,1182,140,41,4
not ,987,1182,51,41,4
to ,1052,1182,33,41,4
notify ,1101,1182,96,41,4
any ,1212,1182,58,41,4
other ,1286,1182,82,41,4
person ,1384,1182,107,41,4
of ,1508,1182,36,41,4
"the
",1556,1182,49,41,4
16 ,148,1241,37,47,4
existence ,219,1241,149,46,4
of ,376,1241,37,46,4
this ,417,1241,58,46,4
warrant ,484,1241,122,46,4
until ,615,1241,71,46,4
December ,698,1241,173,46,4
2,877,1241,22,46,4
", ",900,1241,8,46,4
2023,915,1241,81,46,4
", ",998,1241,8,46,4
absent ,1015,1241,100,46,4
further ,1127,1241,107,46,4
order ,1242,1241,85,46,4
of ,1335,1241,37,46,4
the ,1376,1241,49,46,4
Court,1434,1241,89,46,4
. ,1524,1241,6,46,4
"The
",1542,1241,60,46,4
17 ,146,1312,41,49,4
Court ,219,1312,91,49,4
finds ,322,1312,76,49,4
reason ,407,1312,104,49,4
to ,520,1312,29,49,4
believe ,558,1312,113,49,4
that ,681,1312,59,49,4
such ,748,1312,73,49,4
notification ,831,1312,181,49,4
will ,1022,1312,60,49,4
result ,1092,1312,88,49,4
in ,1190,1312,27,49,4
an ,1228,1312,36,49,4
adverse ,1273,1312,122,49,4
"consequence
",1404,1312,201,49,4
"18
",143,1379,47,31,4
as ,220,1388,31,43,4
provided ,262,1388,144,42,4
at ,416,1388,28,42,4
18 ,457,1388,35,42,4
U.S.C. ,504,1388,104,42,4
2705,620,1388,80,42,4
(,700,1388,14,42,4
b,714,1388,19,42,4
),734,1388,13,42,4
".
",749,1388,6,42,4
"19
",144,1449,47,30,4
"20
",141,1521,50,25,4
"21
",141,1590,42,26,4
II,324,1463,25,26,4
. ,351,1463,6,26,4
ITEMS ,428,1458,115,32,4
TO ,556,1458,50,31,4
BE ,620,1458,47,31,4
"SEIZED
",681,1458,134,31,4
All ,318,1527,54,34,4
information ,386,1527,188,33,4
described ,586,1527,154,33,4
above ,751,1527,96,33,4
that ,858,1527,63,33,4
constitutes ,933,1527,170,33,4
evidence ,1114,1527,141,33,4
of ,1269,1527,37,33,4
violations ,1314,1527,157,33,4
of ,1484,1527,39,33,4
"Title
",1528,1527,75,33,4
18,222,1597,37,41,4
", ",261,1597,6,41,4
United ,282,1597,110,41,4
States ,406,1597,95,41,4
Code,513,1597,86,41,4
", ",599,1597,8,41,4
Section ,620,1597,122,41,4
371 ,752,1597,56,41,4
(,827,1597,13,41,4
Conspiracy,839,1597,184,41,4
),1022,1597,12,41,4
; ,1037,1597,8,41,4
and ,1059,1597,59,41,4
Title ,1129,1597,78,41,4
15,1221,1597,37,41,4
", ",1259,1597,9,41,4
United ,1281,1597,110,41,4
States ,1403,1597,97,41,4
Code,1512,1597,84,41,4
",
",1597,1597,8,41,4
22 ,142,1658,43,49,4
Sections ,220,1658,134,49,4
78j,368,1658,49,49,4
(,423,1658,12,49,4
b,434,1658,20,49,4
) ,455,1658,13,49,4
and ,484,1658,57,49,4
78ff ,555,1658,71,49,4
(,638,1658,13,49,4
Insider ,651,1658,111,49,4
Trading,775,1658,128,49,4
),904,1658,12,49,4
", ",918,1658,9,49,4
(,943,1658,14,49,4
the ,954,1658,50,49,4
"""",1019,1658,14,49,4
Subject ,1036,1658,129,49,4
Offenses,1180,1658,146,49,4
"""",1328,1658,15,49,4
),1344,1658,12,49,4
; ,1357,1658,8,49,4
limited ,1384,1658,113,49,4
to ,1512,1658,30,49,4
"the
",1556,1658,50,49,4
23 ,143,1726,41,51,4
period ,217,1726,108,50,4
of ,349,1726,40,50,4
October ,409,1726,142,50,4
10,580,1726,39,50,4
", ",618,1726,11,50,4
2021 ,653,1726,80,50,4
to ,763,1726,34,50,4
December ,824,1726,176,50,4
20,1022,1726,45,50,4
", ",1066,1726,10,50,4
2021 ,1102,1726,78,50,4
and ,1210,1726,59,50,4
to ,1294,1726,33,50,4
the ,1352,1726,53,50,4
seizure ,1431,1726,113,50,4
"of
",1571,1726,38,50,4
24 ,143,1796,43,50,4
|| ,180,1796,28,50,4
communications ,221,1796,263,50,4
of ,499,1796,41,50,4
any ,551,1796,59,50,4
form,624,1796,76,50,4
", ",701,1796,10,50,4
writings,726,1796,132,50,4
", ",860,1796,7,50,4
images,888,1796,110,50,4
", ",1000,1796,7,50,4
call ,1025,1796,57,50,4
logs,1099,1796,67,50,4
", ",1166,1796,8,50,4
contacts,1191,1796,131,50,4
", ",1324,1796,9,50,4
records,1347,1796,118,50,4
", ",1467,1796,6,50,4
videos,1491,1796,104,50,4
",
",1598,1796,7,50,4
25 ,147,1865,37,50,4
attachments,220,1865,191,50,4
", ",413,1865,7,50,4
internet ,435,1865,117,50,4
searches,565,1865,132,50,4
", ",699,1865,8,50,4
location ,718,1865,129,50,4
data,857,1865,68,50,4
", ",925,1865,8,50,4
or ,943,1865,32,50,4
photographs,986,1865,197,50,4
":
",1187,1865,5,50,4
"26
",140,1936,52,26,4
"27
",141,2007,51,24,4
"28
",140,2074,53,28,4
a,373,1944,22,41,4
. ,393,1944,9,41,4
tending ,426,1944,121,41,4
to ,569,1944,34,41,4
identify ,624,1944,126,41,4
the ,770,1944,53,41,4
purchase ,845,1944,144,41,4
or ,1011,1944,36,41,4
control ,1067,1944,115,41,4
of ,1206,1944,40,41,4
shares ,1264,1944,99,41,4
of ,1388,1944,37,41,4
Del ,1443,1944,58,41,4
"Taco
",1523,1944,82,41,4
Restaurants ,427,2013,184,41,4
Inc. ,633,2013,58,41,4
(,712,2013,14,41,4
"""",724,2013,17,41,4
TACO,742,2013,109,41,4
"""",851,2013,17,41,4
),868,2013,14,41,4
", ",884,2013,8,41,4
including ,912,2013,152,41,4
the ,1080,2013,52,41,4
acquisition,1150,2013,176,41,4
", ",1327,2013,11,41,4
holdings ,1353,2013,139,41,4
in,1513,2013,29,41,4
", ",1544,2013,7,41,4
"or
",1571,2013,35,41,4
disposition ,424,2082,176,40,4
of ,610,2082,37,39,4
such ,653,2082,72,39,4
shares,735,2082,100,39,4
";
",838,2082,7,39,4
Case ,258,36,86,37,5
3,349,36,20,36,5
:,370,36,7,36,5
23,377,36,40,36,5
-,410,36,16,36,5
mj,427,36,34,36,5
-,454,36,20,36,5
02081,474,36,97,36,5
-,572,36,9,36,5
WVG ,582,36,80,36,5
Document ,694,36,155,36,5
1 ,858,36,19,36,5
Filed ,907,36,72,36,5
06/08/23 ,988,36,135,36,5
PageID.6 ,1153,36,142,36,5
Page ,1322,36,78,36,5
6 ,1410,36,19,36,5
of ,1440,36,29,36,5
"27
",1475,36,39,36,5
"1
",171,208,17,28,5
"2
",161,278,32,24,5
"3
",160,348,32,25,5
"4
",162,414,33,27,5
"5
",164,483,27,27,5
"6
",163,552,29,26,5
"7
",164,622,27,25,5
"8
",161,688,32,30,5
"9
",160,759,33,26,5
"10
",147,824,44,29,5
"11
",149,895,36,29,5
"12
",149,965,42,26,5
"13
",149,1034,37,26,5
"14
",146,1101,46,29,5
"15
",147,1171,43,28,5
"16
",147,1239,43,31,5
"17
",147,1310,41,27,5
"18
",146,1378,45,30,5
b,373,219,24,41,5
. ,395,219,9,41,5
tending ,426,219,122,41,5
to ,558,219,32,41,5
identify ,601,219,124,41,5
that ,736,219,62,41,5
Grant ,806,219,94,41,5
Witherspoon ,911,219,207,41,5
or ,1129,219,35,41,5
other ,1174,219,82,41,5
co,1266,219,38,41,5
-,1302,219,14,41,5
conspirators ,1317,219,194,41,5
"came
",1523,219,83,41,5
into ,427,287,62,40,5
possession ,497,287,174,40,5
of ,680,287,35,40,5
material ,723,287,129,40,5
non,864,287,60,40,5
-,925,287,11,40,5
public ,937,287,100,40,5
information ,1049,287,186,40,5
about ,1247,287,87,40,5
TACO,1344,287,108,40,5
";
",1454,287,9,40,5
c,374,356,19,41,5
. ,394,355,8,41,5
tending ,424,355,123,41,5
to ,560,355,32,41,5
identify ,608,355,122,41,5
that ,744,355,63,41,5
Witherspoon ,819,355,207,41,5
or ,1041,355,35,41,5
other ,1089,355,83,41,5
co,1185,355,37,41,5
-,1223,355,11,41,5
conspirators ,1236,355,193,41,5
shared,1445,355,104,41,5
", ",1550,355,8,41,5
"or
",1574,355,33,41,5
attempted ,426,424,158,41,5
to ,599,424,32,40,5
share,650,424,83,40,5
", ",734,424,9,40,5
material ,759,424,132,40,5
non,908,424,61,40,5
-,969,424,12,40,5
public ,980,424,104,40,5
information ,1100,424,188,40,5
about ,1304,424,89,40,5
TACO ,1409,424,109,40,5
"with
",1534,424,71,40,5
each ,425,493,74,38,5
other ,509,493,84,38,5
or ,613,493,33,38,5
anyone ,656,493,113,38,5
else,780,493,63,38,5
";
",844,493,7,38,5
d,373,562,25,40,5
. ,396,562,7,40,5
tending ,426,562,122,40,5
to ,558,562,32,40,5
identify ,602,562,124,40,5
that ,737,562,62,40,5
Witherspoon ,812,562,205,40,5
or ,1029,562,36,40,5
other ,1075,562,85,40,5
co,1169,562,40,40,5
-,1209,562,11,40,5
conspirators ,1220,562,194,40,5
intended ,1429,562,135,40,5
"to
",1577,562,30,40,5
trade ,425,630,81,41,5
securities,522,630,149,41,5
", ",674,630,8,41,5
or ,697,630,36,41,5
to ,745,630,32,41,5
tip ,790,630,45,41,5
others ,847,630,99,41,5
for ,961,630,48,41,5
the ,1023,630,50,41,5
purpose ,1086,630,127,41,5
of ,1228,630,38,41,5
further ,1277,630,107,41,5
tipping ,1398,630,113,41,5
or ,1526,630,34,41,5
"of
",1573,630,39,41,5
trading ,423,699,118,40,5
securities,555,699,150,40,5
", ",706,699,8,40,5
on ,727,699,42,40,5
the ,780,699,52,40,5
basis ,841,699,83,40,5
of ,938,699,37,40,5
