text,left_pixels,top_pixels,width_pixels,height_pixels,page
May ,1218,1883,64,37,1
01,1288,1883,34,37,1
", ",1324,1883,8,37,1
2020 ,1339,1883,73,37,1
"through
",1417,1883,109,37,1
December ,208,1921,141,38,1
17,361,1921,32,37,1
", ",392,1921,6,37,1
2020 ,406,1921,70,37,1
(,486,1921,13,37,1
MDT ,498,1921,80,37,1
(,586,1921,13,37,1
-6 ,597,1921,31,37,1
hours ,636,1921,84,37,1
from ,728,1921,72,37,1
UTC,810,1921,72,37,1
),879,1921,11,37,1
) ,890,1921,12,37,1
to ,911,1921,31,37,1
include ,951,1921,107,37,1
deleted ,1066,1921,111,37,1
information,1184,1921,174,37,1
", ",1356,1921,8,37,1
"derived
",1373,1921,112,37,1
from ,210,1959,69,38,1
Global ,282,1959,104,37,1
Positioning ,394,1959,168,37,1
System ,568,1959,109,37,1
(,682,1959,14,37,1
GPS,695,1959,69,37,1
) ,761,1959,13,37,1
data,782,1959,63,37,1
", ",844,1959,9,37,1
cell ,862,1959,53,37,1
site,920,1959,53,37,1
/,970,1959,22,37,1
cell ,988,1959,55,37,1
tower ,1047,1959,85,37,1
triangulation ,1141,1959,187,37,1
"precision
",1335,1959,134,37,1
"16
",855,2038,44,25,1
measurement ,233,235,195,40,2
information ,437,234,175,40,2
such ,616,235,71,38,2
as ,694,235,31,38,2
timing ,732,235,96,38,2
advance ,835,234,121,39,2
or ,963,234,34,38,2
per ,1002,234,50,38,2
call ,1057,234,56,38,2
measurement ,1119,232,198,40,2
data,1323,233,64,38,2
", ",1387,233,7,38,2
Wi,1403,233,47,38,2
-,1451,232,9,38,2
"Fi
",1457,232,34,38,2
location ,233,274,117,41,2
information,359,273,173,41,2
", ",531,273,8,40,2
and ,549,273,57,40,2
Bluetooth ,611,272,147,41,2
location ,764,272,118,41,2
information,891,271,175,42,2
. ,1062,271,9,40,2
Such ,1082,271,75,40,2
data ,1163,271,65,40,2
shall ,1234,271,72,40,2
include ,1313,270,106,41,2
the ,1428,270,46,40,2
"GPS
",1479,270,74,40,2
coordinates,231,314,170,42,2
", ",401,315,7,40,2
the ,417,315,49,40,2
dates ,470,314,77,41,2
and ,555,314,58,40,2
times ,617,314,81,40,2
of ,706,314,35,40,2
all ,742,314,38,40,2
location ,786,313,119,41,2
recordings,912,312,153,41,2
", ",1065,313,10,40,2
origin ,1083,312,90,41,2
of ,1177,312,38,40,2
how ,1214,312,69,40,2
the ,1288,312,48,40,2
"location
",1343,311,120,41,2
recordings ,233,356,149,42,2
were ,390,356,73,40,2
obtained,469,355,131,41,2
", ",598,355,8,40,2
and ,613,355,59,40,2
estimated ,678,353,141,42,2
radius,826,352,90,42,2
";
",916,353,9,40,2
f,330,419,23,26,2
. ,341,418,11,26,2
The ,436,412,55,38,2
contents ,497,412,116,37,2
of ,622,412,33,37,2
all ,659,412,37,37,2
text ,702,412,52,37,2
messages,762,412,129,37,2
", ",891,412,8,37,2
voicemails,907,412,152,37,2
", ",1059,412,7,37,2
recorded ,1074,412,125,37,2
calls,1203,412,67,37,2
", ",1267,412,8,37,2
emails,1284,411,90,38,2
", ",1374,411,8,37,2
and ,1391,411,51,37,2
"chat
",1450,411,57,37,2
messages ,232,454,128,41,2
associated ,369,454,141,40,2
with ,519,453,61,41,2
the ,587,453,44,40,2
account ,639,453,107,40,2
for ,753,453,41,40,2
the ,802,453,41,40,2
period ,853,452,88,41,2
of ,950,452,32,40,2
May ,987,452,64,40,2
01,1057,452,34,40,2
", ",1094,452,8,40,2
2020,1108,452,72,40,2
", ",1180,451,8,40,2
up ,1196,451,35,40,2
to ,1239,451,29,40,2
and ,1275,451,50,40,2
"including
",1336,451,129,40,2
December ,229,493,144,41,2
17,382,493,34,40,2
", ",414,493,8,40,2
2020,428,493,73,40,2
", ",499,493,10,40,2
including ,518,492,131,41,2
stored ,655,492,86,40,2
or ,748,492,30,40,2
preserved ,783,491,137,41,2
copies ,925,491,91,40,2
of ,1024,491,34,40,2
chat ,1060,491,60,40,2
logs,1128,490,58,41,2
", ",1185,490,9,40,2
emails ,1201,490,92,40,2
sent ,1302,490,55,40,2
to ,1364,490,27,40,2
and ,1400,490,51,40,2
"from
",1458,489,69,40,2
the ,230,534,43,40,2
account,279,533,112,40,2
", ",387,534,8,39,2
draft ,402,533,68,40,2
communications,477,532,230,41,2
", ",708,532,8,39,2
the ,722,532,44,39,2
source ,773,531,90,40,2
and ,869,531,52,39,2
destination ,927,530,156,40,2
addresses ,1088,529,133,41,2
associated ,1229,528,144,41,2
with ,1379,529,62,39,2
"each
",1449,528,64,39,2
communication,231,572,214,41,2
", ",441,573,9,39,2
the ,459,572,44,40,2
date ,510,572,59,39,2
and ,577,572,52,39,2
time ,635,572,63,39,2
at ,706,572,26,39,2
which ,738,571,84,40,2
each ,829,571,65,39,2
communication ,899,569,220,41,2
was ,1124,570,55,39,2
sent,1186,570,59,39,2
", ",1243,570,8,39,2
and ,1259,569,53,39,2
the ,1318,569,44,39,2
size ,1368,569,54,39,2
"and
",1429,569,54,39,2
length ,232,614,86,40,2
of ,322,614,37,39,2
each ,359,614,67,39,2
communication,430,612,218,41,2
";
",649,612,8,39,2
g,328,683,26,23,2
. ,350,682,8,23,2
All ,430,670,50,39,2
photos ,485,670,95,38,2
and ,587,670,54,38,2
videos ,645,670,93,38,2
stored ,745,670,86,38,2
in ,839,670,26,38,2
the ,872,669,42,38,2
account,920,669,112,38,2
";
",1032,669,8,38,2
h,325,732,30,27,2
".
",348,731,9,27,2
Passwords ,434,724,154,39,2
or ,597,724,33,38,2
other ,637,724,78,38,2
protective ,721,723,144,39,2
devices ,870,723,110,38,2
in ,988,723,33,38,2
place ,1024,723,78,38,2
and ,1109,723,57,38,2
associated ,1172,722,152,38,2
with ,1330,722,67,38,2
"the
",1403,722,49,38,2
Account,224,765,135,40,2
(,352,765,13,39,2
s,362,765,16,39,2
),376,765,13,39,2
", ",389,765,9,39,2
which ,404,765,93,39,2
would ,504,764,94,40,2
permit ,605,764,97,39,2
access ,709,764,90,39,2
to ,806,764,32,39,2
the ,842,763,49,40,2
content ,896,763,113,39,2
stored ,1017,763,90,39,2
therein,1114,762,103,40,2
";
",1217,762,8,39,2
i,329,826,17,27,2
. ,340,825,10,27,2
Web ,429,818,75,40,2
search ,513,818,93,39,2
history,611,818,105,39,2
", ",716,818,7,39,2
including,733,817,137,40,2
", ",869,817,8,39,2
but ,884,817,51,39,2
not ,942,817,51,39,2
limited ,1000,817,105,39,2
to,1110,817,32,39,2
", ",1141,817,8,39,2
mobile ,1157,816,103,40,2
and ,1266,816,59,39,2
desktop ,1329,816,115,39,2
"browser
",1449,816,119,39,2
searches,230,864,121,33,2
";
",345,864,14,32,2
j,323,923,20,32,2
".
",342,922,6,32,2
Downloaded,427,914,200,41,2
", ",623,915,9,39,2
installed,643,914,123,40,2
", ",764,914,8,39,2
and,782,914,56,39,2
/,836,914,20,39,2
or ,854,914,33,39,2
purchased ,892,912,153,41,2
apps ,1052,913,68,39,2
along ,1127,913,84,39,2
"with
",1214,913,71,39,2
activity,228,957,110,42,2
/,336,958,19,40,2
registration ,354,956,165,42,2
information,529,956,173,42,2
";
",701,956,9,40,2
k,324,1021,30,25,2
".
",344,1020,13,25,2
1,329,1079,16,24,2
".
",342,1078,6,24,2
Voice ,433,1013,85,39,2
and,524,1013,52,38,2
/,572,1013,14,38,2
or ,583,1013,31,38,2
audio ,620,1013,79,38,2
activity ,707,1012,104,38,2
recordings,818,1011,145,39,2
/,960,1011,15,38,2
captures,972,1011,115,38,2
";
",1087,1011,9,38,2
Google ,427,1069,116,42,2
Map ,546,1070,74,40,2
locations ,627,1068,130,42,2
which ,766,1068,90,41,2
are ,864,1068,45,40,2
saved ,915,1068,87,40,2
and,1008,1067,57,41,2
/,1064,1067,19,40,2
or ,1082,1067,31,40,2
frequent ,1122,1066,121,41,2
locations,1251,1065,130,42,2
", ",1381,1066,7,40,2
"favorite
",1400,1064,113,42,2
and,231,1111,53,40,2
/,282,1111,20,39,2
or ,300,1111,31,39,2
starred ,340,1109,101,41,2
locations ,447,1109,131,41,2
including,588,1108,139,41,2
", ",726,1108,7,39,2
but ,741,1108,49,39,2
not ,797,1108,49,39,2
limited ,854,1106,105,41,2
to,965,1107,31,39,2
", ",995,1107,9,39,2
searches ,1012,1105,123,41,2
conducted ,1142,1104,155,41,2
using ,1304,1104,79,40,2
the ,1392,1104,44,39,2
"Google
",1440,1102,113,41,2
Map ,224,1153,73,39,2
and,304,1154,57,37,2
/,359,1153,21,37,2
or ,377,1153,31,37,2
Maze ,414,1151,87,39,2
services,506,1151,116,38,2
";
",619,1151,11,37,2
m,325,1222,35,17,2
. ,353,1221,12,17,2
Google ,426,1204,119,42,2
Voice ,546,1203,91,42,2
incoming ,643,1203,137,42,2
or ,788,1203,32,40,2
outgoing ,826,1202,131,42,2
phone ,963,1201,94,41,2
calls,1063,1201,66,41,2
", ",1130,1201,8,40,2
voicemails,1146,1200,156,42,2
", ",1303,1200,7,40,2
"including
",1321,1199,139,42,2
voicemail ,228,1246,141,41,2
content ,376,1245,111,41,2
and ,493,1245,58,40,2
any ,558,1245,55,39,2
and ,619,1245,58,39,2
all ,682,1244,39,39,2
incoming ,728,1243,137,41,2
or ,872,1243,32,39,2
outgoing ,911,1242,132,40,2
text ,1049,1242,57,39,2
message ,1113,1240,123,41,2
history,1243,1239,102,41,2
", ",1345,1240,8,39,2
together ,1361,1238,121,41,2
"with
",1488,1239,68,39,2
the ,227,1286,49,39,2
content ,280,1285,113,40,2
thereof ,397,1284,108,40,2
to ,508,1285,32,38,2
include ,547,1283,108,40,2
SMS,661,1283,73,39,2
", ",734,1283,8,38,2
MMS,752,1282,85,39,2
", ",838,1282,7,38,2
or ,854,1282,32,38,2
any ,894,1282,56,38,2
other ,956,1280,79,40,2
form ,1041,1281,72,38,2
of ,1119,1281,38,38,2
text ,1158,1280,57,38,2
"message
",1220,1279,124,39,2
communication,227,1325,231,43,2
", ",456,1326,10,40,2
and ,473,1325,59,40,2
any ,537,1325,56,40,2
call ,599,1324,54,40,2
forwarding ,661,1323,161,41,2
numbers ,827,1321,127,42,2
and ,962,1321,58,40,2
account ,1026,1319,117,42,2
backup ,1149,1318,108,42,2
telephone ,1262,1317,144,42,2
numbers,1413,1316,128,42,2
";
",1537,1317,13,40,2
n,325,1398,29,18,2
. ,348,1397,6,18,2
Google ,427,1381,109,43,2
Hangouts ,539,1380,136,43,2
connection ,683,1379,151,43,2
records ,841,1378,101,42,2
including,952,1377,130,43,2
", ",1082,1377,8,41,2
but ,1097,1377,48,41,2
not ,1152,1376,46,41,2
limited ,1205,1375,100,42,2
to,1311,1375,28,41,2
", ",1337,1375,9,41,2
voice ,1353,1373,77,43,2
calls,1435,1373,66,42,2
",
",1502,1374,10,41,2
video ,228,1425,77,41,2
calls,309,1424,66,41,2
", ",376,1425,7,39,2
text ,392,1423,52,41,2
messages ,452,1423,130,41,2
and,591,1422,51,40,2
/,638,1422,14,39,2
or ,651,1422,29,39,2
chats,687,1420,71,41,2
", ",758,1421,8,39,2
and ,774,1420,51,40,2
voicemails,830,1418,152,42,2
; ,982,1419,9,39,2
all ,999,1418,37,40,2
stored ,1043,1417,87,41,2
content ,1134,1416,105,41,2
to ,1245,1416,28,39,2
include ,1282,1414,100,41,2
"voicemails
",1390,1412,150,42,2
and ,227,1464,52,41,2
message,283,1463,121,41,2
/,398,1464,15,39,2
chat ,410,1462,59,41,2
content,474,1462,105,40,2
; ,579,1462,9,39,2
IP ,596,1462,33,39,2
logs,636,1460,59,40,2
; ,694,1461,9,39,2
any ,711,1459,51,40,2
call ,768,1458,49,41,2
forwarding ,827,1457,153,42,2
numbers ,989,1456,118,41,2
and ,1114,1455,53,40,2
account ,1172,1454,111,41,2
backup ,1288,1453,101,41,2
"telephone
",1396,1452,135,41,2
numbers,229,1505,116,38,2
; ,346,1505,7,36,2
subscriber ,364,1502,142,39,2
information,513,1501,165,39,2
; ,677,1501,8,36,2
and ,694,1500,51,37,2
billing ,751,1499,90,38,2
information,850,1497,164,39,2
";
",1014,1497,7,36,2
0. ,325,1571,32,18,2
All ,430,1557,45,38,2
records ,486,1556,101,38,2
or ,595,1556,30,37,2
other ,632,1554,73,39,2
information ,713,1552,160,40,2
regarding ,881,1552,133,39,2
the ,1022,1552,43,37,2
identification ,1073,1549,186,40,2
of ,1264,1549,34,37,2
the ,1302,1549,43,37,2
"account
",1351,1547,111,39,2
subscriber ,231,1598,138,41,2
and,376,1597,51,40,2
/,423,1597,15,39,2
or ,436,1597,30,39,2
user,471,1595,61,41,2
(,530,1596,14,39,2
s,540,1596,16,39,2
),555,1596,12,39,2
", ",566,1596,11,39,2
to ,583,1596,30,39,2
include ,620,1594,101,41,2
full ,730,1593,47,40,2
name,784,1592,75,41,2
", ",859,1593,7,39,2
physical ,874,1591,117,41,2
address,999,1590,106,41,2
", ",1102,1590,9,39,2
telephone ,1118,1589,138,40,2
numbers ,1263,1587,118,41,2
and ,1389,1586,51,40,2
"other
",1448,1585,70,41,2
identifiers,228,1637,137,42,2
", ",366,1638,8,39,2
records ,383,1636,101,41,2
of ,492,1636,35,40,2
session ,529,1635,102,41,2
times ,637,1634,76,40,2
and ,721,1633,50,40,2
durations,778,1632,128,41,2
", ",905,1632,8,39,2
the ,921,1631,46,40,2
date ,974,1630,59,40,2
on ,1041,1630,36,39,2
which ,1083,1629,87,40,2
the ,1175,1629,44,39,2
account ,1227,1627,109,41,2
was ,1342,1626,54,40,2
created,1404,1625,102,41,2
", ",1504,1625,8,39,2
"the
",1521,1625,44,39,2
length ,228,1679,85,41,2
of ,321,1679,33,39,2
service,360,1677,97,41,2
", ",456,1678,8,39,2
the ,469,1676,47,40,2
IP ,523,1677,32,39,2
address ,562,1675,106,41,2
used ,674,1674,65,40,2
to ,744,1674,29,39,2
register ,781,1672,103,41,2
the ,891,1671,43,40,2
account,941,1670,110,41,2
", ",1050,1670,9,39,2
login ,1068,1669,73,40,2
IP ,1147,1669,32,39,2
addresses ,1186,1666,132,42,2
associated ,1327,1664,142,42,2
"with
",1475,1663,63,41,2
session ,230,1719,96,39,2
times ,334,1718,75,39,2
and ,417,1717,52,38,2
dates,474,1716,73,39,2
", ",546,1716,9,37,2
account ,562,1715,110,39,2
status,679,1713,79,39,2
", ",758,1714,8,37,2
alternative ,773,1711,145,40,2
email ,925,1710,81,39,2
addresses ,1012,1708,132,40,2
provided ,1152,1706,126,40,2
during ,1284,1705,91,39,2
registration,1381,1703,158,40,2
",
",1540,1704,8,37,2
methods ,229,1756,114,44,2
of ,352,1756,34,42,2
connecting,388,1753,153,45,2
", ",539,1754,10,42,2
log ,557,1752,47,44,2
files,610,1752,60,43,2
", ",669,1752,9,42,2
and ,686,1751,51,43,2
means ,744,1750,89,44,2
and ,840,1749,49,43,2
source ,896,1748,94,44,2
of ,997,1748,33,42,2
payment ,1034,1747,119,43,2
(,1162,1746,13,42,2
including ,1173,1744,131,45,2
any ,1312,1743,50,44,2
credit ,1369,1743,79,43,2
or ,1456,1743,29,42,2
"bank
",1493,1741,69,44,2
account ,228,1797,106,38,2
number,341,1796,107,38,2
),447,1796,12,36,2
";
",460,1796,8,36,2
p,322,1864,29,26,2
. ,344,1863,13,26,2
Device ,428,1847,109,41,2
identifiers ,544,1845,143,42,2
(,698,1846,13,39,2
IMEI,710,1844,79,41,2
/,790,1845,19,39,2
MEID,808,1843,95,41,2
", ",905,1843,7,39,2
serial ,920,1842,81,40,2
number,1009,1841,113,40,2
", ",1120,1841,9,39,2
SIM ,1137,1839,69,41,2
operator,1212,1838,125,41,2
", ",1336,1839,8,39,2
cell ,1352,1837,54,40,2
operator,1411,1836,126,41,2
",
",1537,1836,7,39,2
and ,229,1889,56,42,2
model ,288,1888,95,42,2
number,389,1887,115,42,2
", ",503,1887,8,40,2
etc.,519,1885,51,42,2
),571,1886,15,40,2
", ",586,1886,8,40,2
account ,601,1884,118,42,2
identifiers,726,1882,142,43,2
", ",870,1882,8,40,2
Android ,885,1880,129,42,2
ID,1019,1879,43,41,2
", ",1060,1880,10,40,2
Push ,1078,1878,76,42,2
Tokens ,1160,1877,108,42,2
and,1277,1876,55,41,2
/,1330,1876,20,40,2
or ,1349,1876,32,40,2
"Device
",1385,1874,107,42,2
Tokens,228,1929,107,41,2
", ",335,1929,7,39,2
Device ,351,1928,100,40,2
Tag,457,1926,56,41,2
", ",511,1927,8,39,2
Device ,528,1925,99,41,2
Number,634,1924,113,41,2
", ",748,1924,7,39,2
and,764,1922,51,41,2
/,812,1923,14,39,2
or ,823,1923,29,39,2
Android ,858,1920,119,42,2
Device ,983,1920,100,40,2
Configuration ,1088,1917,197,42,2
Service ,1291,1916,104,40,2
Data,1401,1914,72,41,2
", ",1468,1915,8,39,2
"etc.
",1483,1913,56,41,2
associated ,230,1969,149,40,2
with ,385,1968,67,39,2
the ,456,1967,50,38,2
Account,508,1965,135,40,2
(,635,1965,18,37,2
s,647,1965,16,37,2
),659,1965,17,37,2
";
",672,1965,12,37,2
"17
",877,2041,42,20,2
१,333,245,23,22,3
".
",355,245,7,22,3
All ,433,231,50,39,3
records ,492,231,101,38,3
or ,600,231,29,38,3
other ,638,231,73,38,3
information ,719,231,160,38,3
stored ,885,231,87,38,3
at ,979,231,27,38,3
any ,1013,231,51,38,3
time ,1070,231,64,38,3
by ,1141,231,36,38,3
an ,1184,231,33,38,3
individual ,1226,231,139,38,3
using ,1372,231,77,38,3
"the
",1455,231,44,38,3
account,234,270,107,40,3
", ",338,270,8,39,3
including ,358,270,128,39,3
address ,492,270,106,39,3
books,605,270,85,39,3
", ",690,270,8,39,3
contact ,706,270,99,39,3
and ,811,270,53,39,3
buddy ,869,270,89,39,3
lists,965,270,56,39,3
", ",1022,270,7,39,3
calendar ,1038,270,117,39,3
data,1162,270,60,39,3
", ",1220,270,8,39,3
pictures,1236,270,109,39,3
", ",1346,270,8,39,3
and ,1361,270,53,39,3
files,1421,270,61,39,3
";
",1481,270,9,39,3
r,330,342,20,18,3
. ,347,342,10,18,3
Posts,436,329,78,40,3
", ",514,329,9,39,3
status ,533,329,83,39,3
updates,623,329,113,39,3
", ",737,329,8,39,3
photographs ,754,329,179,39,3
and,942,329,59,39,3
/,998,329,20,39,3
or ,1016,329,33,39,3
videos ,1055,329,96,39,3
that ,1157,329,59,39,3
are ,1223,329,47,39,3
contained ,1277,329,146,39,3
and,1430,329,55,39,3
/,1484,329,19,39,3
"or
",1502,329,31,39,3
were ,227,370,77,39,3
uploaded ,307,370,141,38,3
in ,454,370,29,38,3
the ,488,370,49,38,3
services ,544,370,113,38,3
known ,665,370,103,38,3
as ,774,370,31,38,3
Google ,810,370,110,38,3
Photos,927,370,104,38,3
", ",1032,370,7,38,3
Picasa ,1046,370,98,38,3
web ,1149,370,62,38,3
albums,1218,370,105,38,3
", ",1324,370,9,38,3
Google ,1338,370,112,38,3
+,1460,370,20,38,3
", ",1481,370,6,38,3
"or
",1500,370,31,38,3
any ,233,411,54,39,3
other ,293,411,77,38,3
service ,378,411,100,38,3
designed ,484,411,130,38,3
to ,621,411,32,38,3
store ,660,411,71,38,3
video,738,411,80,38,3
", ",818,411,8,38,3
photographs,834,411,182,38,3
", ",1019,411,7,38,3
and,1035,411,57,38,3
/,1090,411,19,38,3
or ,1108,411,33,38,3
data,1147,411,63,38,3
", ",1210,411,8,38,3
including ,1229,411,138,38,3
the ,1374,411,45,38,3
"metadata
",1427,411,136,38,3
for ,233,452,42,35,3
each ,278,452,71,34,3
file,355,452,49,34,3
";
",398,452,10,34,3
S. ,329,521,26,17,3
Electronic ,433,509,154,37,3
files,592,509,60,37,3
", ",653,509,8,37,3
folders,671,509,97,37,3
", ",770,509,8,37,3
media,786,509,91,37,3
", ",876,509,8,37,3
and,894,509,55,37,3
/,947,509,20,37,3
or ,967,509,32,37,3
data ,1005,509,65,37,3
uploaded ,1078,509,137,37,3
and,1223,509,55,37,3
/,1277,509,19,37,3
or ,1296,509,30,37,3
contained ,1333,509,147,37,3
"on
",1486,509,39,37,3
the ,229,548,49,37,3
service ,284,548,102,37,3
known ,388,548,105,37,3
as ,500,548,30,37,3
Google ,537,548,111,37,3
Drive,654,548,86,37,3
";
",739,548,8,37,3
Keep,221,648,85,32,3
";
",299,648,16,32,3
t,327,612,21,23,3
. ,342,612,9,23,3
Entries ,429,604,109,38,3
created,545,604,111,38,3
", ",654,604,8,38,3
deleted,670,604,107,38,3
", ",776,604,7,38,3
or ,792,604,33,38,3
modified ,832,604,131,38,3
using ,970,604,81,38,3
the ,1056,604,48,38,3
service ,1111,604,101,38,3
known ,1216,604,105,38,3
as ,1327,604,33,38,3
"Google
",1362,604,113,38,3
u,328,712,22,19,3
. ,348,712,8,19,3
Contacts ,431,700,130,39,3
stored ,570,700,93,38,3
using ,668,700,80,38,3
the ,754,700,45,38,3
service ,806,700,101,38,3
known ,914,700,103,38,3
as ,1024,700,31,38,3
Google ,1061,700,112,38,3
Contacts,1180,700,128,38,3
", ",1310,700,7,38,3
including ,1327,700,139,38,3
"any
",1471,700,56,38,3
contacts ,226,741,120,36,3
stored ,353,741,93,35,3
in ,452,741,31,35,3
the ,489,741,47,35,3
service ,543,741,100,35,3
known ,651,741,100,35,3
as ,760,741,30,35,3
Gmail,796,741,97,35,3
", ",892,741,8,35,3
and ,907,741,59,35,3
any ,972,741,56,35,3
other ,1035,741,77,35,3
service ,1119,741,101,35,3
where ,1228,741,89,35,3
contact ,1324,741,109,35,3
lists ,1441,741,55,35,3
"are
",1504,741,47,35,3
maintained,222,781,171,33,3
";
",384,781,17,32,3
v,324,848,26,18,3
".
",347,848,8,18,3
Google ,424,836,116,38,3
Play ,545,836,70,37,3
Store ,619,836,80,37,3
transactions,707,836,174,37,3
";
",880,836,9,37,3
"W.
",323,906,38,20,3
Χ,322,964,27,18,3
".
",343,963,9,18,3
Additional ,426,893,162,38,3
accounts ,596,893,128,37,3
linked ,733,893,91,37,3
by ,829,893,38,37,3
cookies,874,893,110,37,3
; ,985,893,7,37,3
"and
",1003,893,55,37,3
Any ,423,950,72,41,3
of ,500,950,38,40,3
the ,538,950,48,40,3
above ,592,950,90,40,3
stated ,690,950,86,40,3
information ,783,950,174,40,3
that ,963,950,59,40,3
is ,1030,950,22,40,3
stored ,1061,950,91,40,3
or ,1158,950,33,40,3
maintained ,1198,950,165,40,3
in ,1371,950,30,40,3
"a
",1407,950,21,40,3
tombstone ,221,991,157,33,3
or ,384,991,34,32,3
deleted ,422,991,108,32,3
account ,536,991,118,32,3
or ,661,991,34,32,3
file,701,991,46,32,3
".
",747,991,8,32,3
III,176,1104,39,39,3
. ,217,1104,7,38,3
Information ,240,1104,184,38,3
to ,431,1104,32,38,3
be ,469,1104,36,38,3
Seized ,512,1104,100,38,3
by ,617,1104,41,38,3
the ,664,1104,49,38,3
"Government
",718,1104,192,38,3
All ,318,1178,53,37,3
information ,392,1178,172,36,3
described ,580,1178,144,36,3
above ,738,1178,90,36,3
in ,846,1178,32,36,3
Section ,891,1178,113,36,3
II ,1023,1178,26,36,3
that ,1066,1178,61,36,3
constitutes ,1144,1178,156,36,3
evidence,1320,1178,129,36,3
", ",1449,1178,7,36,3
fruits,1476,1178,74,36,3
",
",1553,1178,5,36,3
contraband,221,1253,165,41,3
", ",385,1253,6,40,3
and ,402,1253,56,40,3
instrumentalities ,466,1253,243,40,3
of ,717,1253,34,40,3
violations ,753,1253,142,40,3
of ,903,1253,36,40,3
18 ,945,1253,33,40,3
USC ,985,1253,74,40,3
2252,1067,1253,72,40,3
(,1137,1253,16,40,3
a,1147,1253,19,40,3
),1164,1253,13,40,3
(,1176,1253,15,40,3
2,1187,1253,20,40,3
),1202,1253,15,40,3
".
",1220,1253,4,40,3
"18
",862,2035,42,25,3
