text,left_pixels,top_pixels,width_pixels,height_pixels,page
"Mobile
",1490,2067,114,44,2
Electronic ,433,2158,167,47,2
Identity ,619,2155,125,46,2
Numbers ,759,2152,147,46,2
(,925,2152,17,42,2
"""",939,2151,17,42,2
MEIN,954,2149,106,45,2
"""",1060,2149,15,42,2
),1074,2148,15,42,2
", ",1089,2148,9,42,2
Mobile ,1117,2145,115,45,2
Equipment ,1250,2140,176,47,2
"Identifiers
",1445,2137,160,46,2
Case ,220,144,87,40,3
3,312,144,23,38,3
:,332,144,7,38,3
23,340,143,41,39,3
-,380,143,11,38,3
mj,392,143,33,38,3
-,426,143,10,38,3
02081,435,141,97,40,3
-,532,141,12,38,3
WVG ,540,140,82,39,3
Document ,652,137,156,41,3
1 ,816,138,18,38,3
Filed ,864,135,71,40,3
06/08/23 ,944,133,136,41,3
PageID.4 ,1106,131,143,41,3
Page ,1275,130,78,40,3
4 ,1361,130,23,38,3
of ,1392,130,33,38,3
"27
",1428,128,42,39,3
"1
",138,327,21,28,3
"2
",135,396,30,25,3
"3
",135,464,30,26,3
"4
",135,531,34,25,3
"5
",141,600,26,27,3
"6
",141,668,28,26,3
"7
",142,737,25,26,3
"8
",144,803,29,27,3
"9
",143,872,31,26,3
"10
",129,937,43,30,3
"11
",130,1005,43,31,3
"12
",132,1074,46,29,3
"13
",133,1143,42,28,3
"14
",138,1210,42,30,3
"15
",137,1279,45,31,3
"16
",140,1346,44,30,3
"17
",140,1415,43,29,3
"18
",141,1483,46,31,3
"19
",141,1551,47,31,3
"20
",141,1621,52,24,3
"21
",145,1688,42,28,3
"22
",148,1759,47,24,3
"23
",145,1827,47,25,3
"24
",147,1894,53,26,3
"25
",149,1961,50,26,3
"26
",150,2029,50,27,3
"27
",151,2099,50,25,3
"28
",155,2164,47,27,3
(,393,326,14,40,3
"""",408,325,15,40,3
MEID,424,323,100,42,3
"""",529,323,14,40,3
),543,323,12,40,3
", ",557,322,7,40,3
Mobile ,580,320,114,42,3
Identification ,708,315,213,45,3
Numbers ,932,312,147,44,3
(,1095,312,15,40,3
"""",1105,312,19,40,3
MIN,1124,311,76,41,3
"""",1204,310,13,40,3
),1216,310,14,40,3
", ",1232,310,8,40,3
Subscriber ,1255,306,173,44,3
"Identity
",1441,303,121,43,3
Modules ,392,390,140,46,3
(,544,390,11,42,3
"""",556,390,15,42,3
SIM,572,388,72,44,3
"""",645,388,15,42,3
),661,388,12,42,3
", ",675,388,8,42,3
Mobile ,694,385,113,45,3
Subscriber ,817,382,169,45,3
Integrated ,996,378,159,46,3
Services ,1164,375,131,46,3
Digital ,1305,373,111,45,3
"Network
",1425,370,142,45,3
Numbers ,393,457,146,48,3
(,575,457,13,44,3
"""",590,457,14,44,3
MSISDN,605,453,151,48,3
"""",757,453,15,44,3
),771,453,13,44,3
", ",787,453,8,44,3
International ,830,447,204,49,3
Mobile ,1066,445,116,47,3
Subscriber ,1214,441,171,48,3
"Identities
",1417,437,148,48,3
(,397,532,17,41,3
"""",411,531,15,41,3
IMSI,428,529,84,43,3
"""",512,529,17,41,3
),528,529,14,41,3
", ",545,528,7,41,3
and ,587,526,61,42,3
International ,678,521,204,46,3
Mobile ,913,517,119,44,3
Station ,1064,513,115,45,3
Equipment ,1209,509,176,46,3
"Identities
",1421,506,146,44,3
(,398,603,20,35,3
"""",409,602,19,35,3
ΙΜΕΙ,430,601,86,36,3
"""",517,601,16,35,3
),531,601,17,35,3
";
",547,600,10,35,3
c,351,668,17,40,3
. ,370,667,7,40,3
The ,399,665,63,42,3
contents ,478,662,133,43,3
of ,627,661,39,41,3
all ,676,660,43,42,3
instant ,734,658,106,43,3
messages ,854,655,151,43,3
associated ,1023,651,164,44,3
with ,1199,650,74,42,3
the ,1286,648,50,42,3
account ,1351,646,128,43,3
"from
",1495,644,76,42,3
October ,401,732,139,45,3
10,554,731,39,42,3
", ",595,731,9,41,3
2021 ,614,729,79,43,3
to ,707,728,33,42,3
December ,753,724,171,45,3
20,935,723,42,42,3
", ",978,723,11,41,3
2021,998,721,80,43,3
", ",1078,721,9,41,3
including ,1102,718,148,44,3
stored ,1263,715,97,44,3
or ,1371,714,35,42,3
"preserved
",1416,711,158,44,3
copies ,404,801,101,46,3
of ,523,799,39,45,3
instant ,575,797,107,46,3
messages ,697,794,151,46,3
(,867,793,16,43,3
including ,880,790,150,46,3
iMessages,1049,785,163,47,3
", ",1213,786,9,43,3
SMS ,1240,782,79,46,3
messages,1335,780,153,46,3
", ",1490,779,7,43,3
"and
",1518,777,57,45,3
MMS ,402,872,95,44,3
messages,511,867,153,46,3
) ,662,867,17,42,3
sent ,691,864,68,45,3
to ,770,864,35,43,3
and ,819,862,62,44,3
from ,894,860,80,44,3
the ,987,859,50,43,3
account ,1052,855,124,46,3
(,1192,855,16,42,3
including ,1206,851,148,46,3
all ,1367,849,44,44,3
draft ,1425,847,80,45,3
"and
",1518,846,60,43,3
deleted ,405,936,118,46,3
messages,533,933,151,46,3
),683,933,15,42,3
", ",699,933,11,42,3
the ,719,931,53,43,3
source ,785,928,103,45,3
and ,900,927,61,43,3
destination ,971,922,177,47,3
account ,1160,919,126,45,3
or ,1296,917,36,44,3
phone ,1341,915,103,45,3
"number
",1455,912,123,46,3
associated ,410,1003,163,45,3
with ,585,1001,74,43,3
each ,673,999,74,42,3
instant ,761,997,107,42,3
message,880,993,139,44,3
", ",1019,993,10,40,3
the ,1042,991,51,42,3
date ,1106,989,69,42,3
and ,1187,988,62,41,3
time ,1260,985,73,43,3
at ,1345,984,33,41,3
which ,1391,982,101,43,3
"each
",1507,979,73,43,3
instant ,411,1073,104,44,3
message ,525,1069,135,45,3
was ,670,1068,63,43,3
sent,743,1067,64,42,3
", ",807,1066,8,41,3
the ,826,1065,50,42,3
size ,885,1063,62,43,3
and ,958,1062,59,42,3
length ,1027,1059,99,44,3
of ,1135,1057,37,43,3
each ,1178,1056,74,43,3
instant ,1261,1054,105,43,3
message,1375,1050,138,45,3
", ",1513,1050,9,41,3
"the
",1532,1049,49,42,3
actual ,412,1141,94,44,3
IP ,515,1140,35,42,3
addresses ,559,1137,151,45,3
of ,720,1135,37,43,3
the ,759,1135,50,42,3
sender ,818,1132,104,44,3
and ,930,1131,59,42,3
the ,996,1130,49,42,3
recipient ,1053,1126,140,45,3
of ,1200,1125,39,42,3
each ,1241,1123,74,44,3
instant ,1322,1121,107,44,3
message,1438,1118,134,45,3
",
",1573,1118,7,41,3
and ,414,1210,57,45,3
the ,479,1209,49,44,3
media,537,1207,100,45,3
", ",636,1207,8,43,3
if ,656,1205,29,44,3
any,689,1204,58,45,3
", ",749,1204,9,43,3
attached ,765,1200,135,47,3
to ,906,1199,33,45,3
each ,949,1197,73,46,3
instant ,1032,1196,106,45,3
message,1144,1192,137,47,3
";
",1281,1192,9,43,3
d,362,1280,25,41,3
. ,387,1279,5,41,3
The ,412,1277,64,43,3
contents ,487,1274,132,44,3
of ,631,1273,39,42,3
all ,675,1272,43,42,3
files ,727,1271,67,42,3
and ,806,1269,59,43,3
other ,875,1267,83,43,3
records ,967,1265,118,43,3
stored ,1096,1262,98,44,3
on ,1203,1261,42,42,3
iCloud,1255,1259,107,43,3
", ",1362,1259,10,41,3
including ,1384,1255,150,45,3
"all
",1546,1254,38,43,3
iOS ,417,1346,62,44,3
device ,487,1343,106,45,3
backups,601,1340,130,46,3
", ",733,1340,8,42,3
all ,751,1339,41,43,3
Apple ,799,1337,100,44,3
and ,908,1335,60,44,3
third,976,1333,76,44,3
-,1052,1333,11,42,3
party ,1062,1331,85,44,3
app ,1155,1330,57,43,3
data,1222,1328,67,44,3
", ",1288,1328,9,42,3
all ,1307,1326,42,44,3
files ,1358,1324,69,45,3
and ,1437,1323,60,44,3
"other
",1507,1321,82,45,3
records ,420,1414,113,43,3
related ,547,1411,109,43,3
to ,663,1410,32,41,3
iCloud ,708,1408,109,42,3
Photo ,825,1405,93,43,3
Sharing,929,1402,124,44,3
", ",1053,1402,9,40,3
My ,1075,1401,55,41,3
Photo ,1139,1398,93,43,3
Stream,1244,1396,112,42,3
", ",1355,1396,10,40,3
iCloud ,1375,1393,111,43,3
"Photo
",1495,1390,93,43,3
Library,419,1481,120,45,3
", ",540,1482,8,41,3
iCloud ,562,1479,110,44,3
Drive,684,1476,91,44,3
", ",775,1477,9,41,3
iWork ,799,1474,102,43,3
(,912,1474,16,41,3
including ,926,1470,152,45,3
Pages,1088,1467,93,44,3
", ",1183,1468,9,41,3
Numbers,1204,1464,145,45,3
", ",1351,1464,9,41,3
Keynote,1373,1460,136,45,3
", ",1511,1460,8,41,3
"and
",1533,1459,58,42,3
Notes,418,1550,93,43,3
),511,1550,14,40,3
", ",528,1550,9,40,3
iCloud ,547,1546,108,44,3
Tabs ,661,1545,77,42,3
and ,747,1543,58,42,3
bookmarks,811,1539,176,45,3
", ",990,1539,9,40,3
and ,1008,1537,58,41,3
iCloud ,1074,1534,108,43,3
Keychain,1189,1530,150,44,3
", ",1340,1530,8,40,3
and ,1358,1529,60,41,3
all ,1424,1527,40,42,3
"address
",1474,1524,116,44,3
books,419,1617,97,46,3
", ",518,1617,9,43,3
contact ,535,1613,118,47,3
and ,661,1612,60,45,3
buddy ,726,1610,104,45,3
lists,837,1608,64,45,3
", ",901,1608,9,43,3
notes,921,1605,82,46,3
", ",1005,1606,9,43,3
reminders,1025,1601,156,48,3
", ",1183,1602,8,43,3
calendar ,1201,1598,135,47,3
entries,1344,1595,106,46,3
", ",1452,1595,8,43,3
images,1473,1591,110,47,3
",
",1585,1592,7,43,3
videos,424,1685,103,47,3
", ",529,1686,8,43,3
voicemails,546,1680,173,49,3
", ",721,1681,9,43,3
device ,737,1677,105,47,3
settings,851,1674,121,46,3
", ",975,1674,9,43,3
and ,993,1671,59,45,3
bookmarks,1059,1666,175,49,3
";
",1235,1667,8,43,3
e,373,1759,22,42,3
. ,394,1758,9,42,3
All ,423,1756,55,44,3
activity,496,1752,121,46,3
", ",617,1753,9,42,3
connection,644,1748,178,47,3
", ",821,1748,9,42,3
and ,848,1746,62,44,3
transactional ,925,1741,208,47,3
logs ,1149,1740,67,43,3
for ,1236,1738,48,43,3
the ,1300,1736,51,44,3
account ,1368,1732,126,46,3
(,1514,1733,14,42,3
"with
",1525,1730,73,45,3
associated ,428,1820,164,47,3
IP ,619,1819,37,43,3
addresses ,681,1814,153,47,3
including ,861,1810,153,47,3
source ,1039,1808,106,45,3
port ,1168,1805,67,45,3
numbers,1260,1802,137,46,3
),1397,1802,14,42,3
", ",1411,1802,9,42,3
"including
",1449,1797,150,46,3
FaceTime ,430,1888,158,47,3
call ,610,1886,60,45,3
invitation ,691,1882,155,47,3
logs,865,1881,67,44,3
", ",933,1880,11,43,3
messaging ,965,1875,169,48,3
and ,1154,1874,62,45,3
query ,1234,1871,95,46,3
logs ,1346,1870,68,45,3
(,1439,1869,15,43,3
"including
",1451,1866,150,47,3
iMessage,433,1956,147,46,3
", ",581,1957,7,42,3
SMS,599,1954,79,44,3
", ",681,1954,7,42,3
and ,700,1953,55,43,3
MMS ,766,1950,90,45,3
messages,866,1947,148,46,3
),1016,1948,13,42,3
", ",1037,1947,9,42,3
iCloud ,1059,1945,107,44,3
logs,1174,1943,65,44,3
", ",1240,1943,8,42,3
iTunes ,1260,1940,105,45,3
Store ,1375,1938,83,45,3
and ,1469,1937,57,44,3
"App
",1532,1936,68,44,3
Store ,431,2023,87,48,3
logs ,534,2022,64,47,3
(,617,2022,13,45,3
including ,629,2018,150,49,3
purchases,793,2014,157,49,3
", ",951,2015,10,45,3
downloads,975,2010,174,50,3
", ",1149,2010,8,45,3
and ,1174,2009,59,46,3
updates ,1244,2005,124,49,3
of ,1383,2004,40,46,3
Apple ,1431,2002,100,48,3
"and
",1546,2001,58,46,3
third,430,2094,80,46,3
-,510,2095,11,43,3
party ,521,2092,82,46,3
apps,612,2090,71,46,3
),684,2091,14,43,3
", ",699,2091,9,43,3
My ,715,2089,57,45,3
Apple ,777,2087,98,45,3
ID ,883,2085,42,45,3
and ,933,2084,58,45,3
iForgot ,998,2081,119,46,3
logs,1123,2080,64,45,3
", ",1188,2080,9,43,3
sign,1207,2078,67,45,3
-,1273,2078,12,43,3
on ,1287,2076,38,45,3
logs ,1334,2075,63,45,3
for ,1407,2074,47,44,3
all ,1461,2073,39,44,3
"Apple
",1509,2070,95,46,3
services,438,2160,124,46,3
", ",565,2161,7,42,3
Game ,585,2158,96,45,3
Center ,692,2155,109,45,3
logs,812,2154,66,44,3
", ",879,2154,8,42,3
Find ,899,2151,77,45,3
My ,988,2150,55,44,3
iPhone ,1055,2148,110,44,3
and ,1176,2146,60,43,3
Find ,1246,2144,75,44,3
My ,1330,2143,57,43,3
Friends ,1398,2139,119,46,3
logs,1532,2138,65,44,3
",
",1597,2138,8,42,3
Case ,214,144,91,42,4
3,307,145,25,39,4
:,328,144,9,39,4
23,335,143,44,40,4
-,375,143,11,39,4
mj,387,142,34,40,4
-,423,143,11,39,4
02081,431,140,97,42,4
-,528,141,15,39,4
WVG ,535,138,84,42,4
Document ,648,135,156,43,4
1 ,812,135,19,39,4
Filed ,859,133,70,41,4
06/08/23 ,938,130,135,42,4
PageID.5 ,1101,126,143,43,4
Page ,1269,125,80,41,4
5 ,1356,125,24,39,4
of ,1387,123,33,40,4
"27
",1424,122,41,41,4
"1
",134,329,22,28,4
"2
",131,398,31,25,4
"3
",133,467,29,24,4
"4
",133,533,33,25,4
"5
",139,600,26,27,4
"6
",140,669,28,26,4
"7
",140,738,27,26,4
"8
",143,805,29,26,4
"9
",144,873,30,28,4
"10
",128,938,47,30,4
"11
",135,1007,38,30,4
"12
",135,1076,44,27,4
"13
",134,1142,45,31,4
"14
",139,1211,45,31,4
"15
",143,1279,38,32,4
logs ,391,323,64,47,4
associated ,471,319,166,49,4
with ,649,317,73,46,4
web,734,315,68,46,4
-,802,315,12,44,4
based ,812,312,94,47,4
access ,918,309,102,47,4
of ,1035,308,40,46,4
Apple ,1081,305,101,47,4
services ,1195,302,129,47,4
(,1340,301,16,44,4
including ,1352,297,154,48,4
"all
",1518,295,41,46,4
associated ,394,391,162,48,4
identifiers,575,386,159,48,4
),732,387,16,43,4
", ",749,386,12,43,4
and ,775,383,60,46,4
logs ,851,381,66,46,4
associated ,936,377,165,48,4
with ,1116,374,72,46,4
iOS ,1206,372,63,45,4
device ,1285,369,108,47,4
purchase,1409,365,143,47,4
",
",1554,365,8,43,4
activation,396,460,154,45,4
", ",552,461,7,40,4
and ,569,459,60,41,4
upgrades,636,455,142,44,4
";
",780,455,11,40,4
f,349,530,16,43,4
. ,359,529,8,43,4
All ,395,527,52,45,4
records ,465,523,116,47,4
and ,597,522,63,45,4
information ,674,517,189,48,4
regarding ,876,513,156,47,4
locations ,1046,510,145,47,4
where ,1206,507,100,46,4
the ,1322,505,51,45,4
account ,1390,502,127,46,4
"or
",1533,500,36,45,4
devices ,397,594,119,45,4
associated ,536,589,164,46,4
with ,715,587,72,44,4
the ,803,586,51,42,4
account ,870,582,126,44,4
were ,1011,579,79,44,4
accessed,1105,575,144,46,4
", ",1247,576,11,41,4
including ,1273,570,154,46,4
all ,1441,569,44,43,4
"data
",1499,567,70,44,4
stored ,399,662,100,46,4
in ,510,661,35,44,4
connection ,554,657,176,47,4
with ,741,655,72,44,4
Location ,826,650,142,47,4
Services,980,647,133,46,4
", ",1115,647,9,42,4
Find ,1136,645,75,44,4
My ,1222,644,59,43,4
iPhone,1293,640,112,45,4
", ",1405,640,8,42,4
Find ,1427,637,75,45,4
"My
",1513,636,57,43,4
Friends,403,732,115,45,4
", ",523,732,7,41,4
and ,541,729,58,44,4
Apple ,606,727,98,44,4
Maps ,712,725,89,43,4
to ,809,723,34,43,4
include ,851,720,116,45,4
date ,977,718,67,44,4
and ,1053,716,58,43,4
time ,1119,714,72,44,4
stamps,1200,711,109,45,4
";
",1310,711,10,41,4
g,352,804,26,44,4
. ,374,804,8,43,4
All ,399,802,56,44,4
records ,465,798,115,47,4
pertaining ,588,794,163,48,4
to ,760,792,32,45,4
the ,801,791,49,45,4
types ,859,789,83,45,4
of ,952,788,39,44,4
service ,994,784,113,47,4
used,1114,782,77,46,4
";
",1188,782,12,43,4
h,353,871,26,43,4
. ,374,871,8,42,4
All ,402,869,55,44,4
records ,466,866,117,45,4
pertaining ,593,861,164,47,4
to ,765,861,33,43,4
communications ,808,854,262,49,4
between ,1080,851,133,46,4
Apple ,1222,849,99,45,4
and ,1332,847,60,44,4
any ,1400,846,59,43,4
"person
",1468,843,108,45,4
regarding ,409,936,151,48,4
the ,567,934,49,45,4
account,623,930,125,48,4
", ",747,930,9,43,4
including ,762,925,150,48,4
contacts ,919,921,128,48,4
with ,1056,919,71,45,4
support ,1134,914,119,48,4
services ,1260,911,127,47,4
and ,1397,908,58,46,4
"records
",1461,906,115,46,4
of ,412,1009,36,39,4
actions ,453,1005,111,42,4
taken,573,1001,89,42,4
; ,662,1002,9,38,4
"and
",682,999,57,41,4
i,362,1078,17,41,4
. ,375,1077,7,41,4
All ,409,1075,54,42,4
files,470,1072,68,44,4
", ",540,1073,9,41,4
keys,553,1070,74,44,4
", ",630,1070,8,41,4
or ,647,1069,34,42,4
other ,687,1066,82,44,4
information ,776,1061,186,47,4
necessary ,970,1057,154,46,4
to ,1129,1056,32,42,4
decrypt ,1169,1052,119,45,4
any ,1295,1050,58,44,4
data ,1360,1048,67,44,4
"produced
",1432,1044,152,46,4
in ,415,1143,32,44,4
an ,453,1142,41,44,4
encrypted ,502,1137,160,47,4
form,669,1135,79,44,4
", ",748,1135,9,42,4
when ,766,1131,87,45,4
available ,863,1127,144,47,4
to ,1015,1125,32,44,4
Apple ,1056,1122,100,46,4
(,1165,1122,16,42,4
including,1179,1118,149,46,4
", ",1328,1118,10,42,4
but ,1346,1115,55,44,4
not ,1409,1113,53,45,4
"limited
",1473,1110,113,46,4
to,416,1211,31,43,4
", ",448,1211,8,41,4
the ,468,1210,47,42,4
keybag.txt ,522,1204,170,47,4
and ,701,1201,59,44,4
fileinfolist.txt ,768,1194,217,49,4
files,995,1192,67,44,4
),1061,1192,15,41,4
".
",1077,1192,8,41,4
The ,313,1281,67,45,4
Court ,393,1278,93,45,4
directs ,497,1275,110,45,4
the ,619,1272,54,44,4
Service ,686,1268,122,47,4
Provider ,821,1264,137,47,4
not ,973,1262,54,44,4
to ,1037,1261,34,43,4
notify ,1086,1257,97,46,4
any ,1196,1255,61,45,4
other ,1269,1252,86,45,4
person ,1366,1249,110,46,4
of ,1489,1247,39,44,4
"the
",1538,1246,51,43,4
16 ,144,1345,40,47,4
existence ,214,1340,149,50,4
of ,372,1339,38,47,4
this ,411,1337,58,47,4
warrant ,479,1334,120,49,4
until ,608,1331,72,48,4
December ,689,1326,171,50,4
2,869,1326,18,45,4
", ",889,1326,8,45,4
2023,907,1323,76,48,4
", ",986,1323,8,45,4
absent ,1005,1319,99,49,4
further ,1114,1316,106,49,4
order ,1229,1314,83,48,4
of ,1321,1313,36,46,4
the ,1362,1311,49,47,4
Court,1419,1309,88,47,4
. ,1510,1308,7,45,4
"The
",1526,1306,64,47,4
17 ,147,1414,40,49,4
Court ,215,1410,92,51,4
finds ,318,1408,77,50,4
reason ,403,1405,103,51,4
to ,513,1404,32,48,4
believe ,552,1401,115,51,4
that ,674,1399,60,49,4
such ,740,1397,74,49,4
notification ,822,1391,182,53,4
will ,1011,1389,62,50,4
result ,1081,1387,89,50,4
in ,1177,1386,29,48,4
an ,1215,1384,37,49,4
adverse ,1260,1381,121,51,4
"consequence
",1391,1375,201,53,4
18 ,144,1483,48,30,4
as ,219,1492,33,41,4
provided ,261,1486,144,46,4
at ,414,1485,30,41,4
18 ,455,1484,36,41,4
U.S.C. ,500,1479,108,44,4
2705,617,1476,80,44,4
(,699,1476,14,40,4
b,710,1475,20,41,4
),731,1475,13,40,4
".
",748,1475,6,40,4
"19
",145,1551,49,30,4
"20
",145,1621,49,27,4
II,325,1558,28,29,4
".
",353,1559,6,27,4
ITEMS ,429,1551,115,35,4
TO ,555,1549,51,32,4
BE ,618,1547,50,32,4
"SEIZED
",679,1543,134,35,4
All ,324,1620,53,39,4
information ,391,1615,186,42,4
described ,588,1610,153,41,4
above ,752,1606,95,40,4
that ,857,1604,61,39,4
constitutes ,930,1599,169,42,4
evidence ,1112,1595,140,41,4
of ,1264,1594,39,37,4
violations ,1308,1588,157,42,4
of ,1478,1588,36,37,4
"Title
",1522,1585,77,39,4
21 ,150,1687,40,51,4
18,226,1684,42,51,4
", ",267,1684,7,50,4
United ,285,1680,115,54,4
States ,409,1677,96,54,4
Code,516,1675,86,53,4
", ",602,1675,10,50,4
Section ,623,1671,121,54,4
371 ,753,1669,60,52,4
(,828,1669,15,50,4
Conspiracy,841,1663,181,56,4
),1021,1664,14,50,4
; ,1035,1663,10,50,4
and ,1057,1660,61,53,4
Title ,1126,1659,79,52,4
15,1218,1657,38,51,4
", ",1256,1657,9,50,4
United ,1276,1653,111,54,4
States ,1399,1651,93,53,4
Code,1505,1648,85,53,4
",
",1590,1648,9,50,4
22 ,151,1755,46,50,4
Sections ,226,1749,136,54,4
78j,374,1749,51,50,4
(,429,1748,16,49,4
b,439,1747,23,50,4
) ,460,1747,15,49,4
and ,488,1744,62,52,4
78ff ,562,1742,70,52,4
(,642,1743,14,49,4
Insider ,656,1739,111,53,4
Trading,780,1735,127,53,4
),905,1736,13,49,4
", ",919,1735,10,49,4
(,943,1735,13,49,4
the ,955,1733,50,50,4
"""",1019,1733,19,49,4
Subject ,1036,1729,129,53,4
Offenses,1180,1724,144,54,4
"""",1328,1724,14,49,4
),1341,1724,14,49,4
; ,1355,1724,9,49,4
limited ,1381,1720,114,52,4
to ,1507,1718,31,51,4
"the
",1553,1717,51,51,4
23 ,153,1821,42,53,4
period ,227,1817,110,55,4
of ,359,1816,40,53,4
October ,417,1811,143,56,4
10,587,1810,40,52,4
", ",627,1810,12,51,4
2021 ,661,1807,82,54,4
to ,770,1805,34,53,4
December ,830,1801,173,55,4
20,1027,1798,44,53,4
", ",1066,1799,12,51,4
2021 ,1102,1796,83,53,4
and ,1212,1793,62,53,4
to ,1295,1792,35,52,4
the ,1353,1790,53,53,4
seizure ,1431,1786,114,55,4
"of
",1571,1785,40,52,4
24 ,155,1890,47,52,4
communications ,231,1882,263,58,4
of ,509,1881,41,52,4
any ,558,1878,62,53,4
form,632,1877,80,52,4
", ",710,1877,11,50,4
writings,734,1873,130,54,4
", ",866,1873,12,50,4
images,892,1869,111,54,4
", ",1004,1869,9,50,4
call ,1027,1866,61,52,4
logs,1102,1864,67,53,4
", ",1169,1865,12,50,4
contacts,1192,1861,133,54,4
", ",1325,1861,7,50,4
records,1351,1857,115,53,4
", ",1467,1857,8,50,4
videos,1491,1853,105,54,4
",
",1597,1853,9,50,4
25 ,157,1958,46,49,4
attachments,233,1953,190,52,4
", ",425,1953,9,47,4
internet ,444,1949,122,51,4
searches,576,1946,131,51,4
", ",709,1947,9,47,4
location ,729,1943,127,50,4
data,865,1941,67,49,4
", ",932,1941,9,47,4
or ,950,1940,35,48,4
photographs,991,1935,199,52,4
":
",1192,1935,6,47,4
"26
",157,2029,51,27,4
"27
",157,2099,53,26,4
"28
",163,2166,46,27,4
a,389,2028,24,45,4
. ,405,2028,10,44,4
tending ,439,2024,123,47,4
to ,580,2022,36,45,4
identify ,638,2018,125,48,4
the ,782,2016,53,46,4
purchase ,855,2011,144,49,4
or ,1021,2010,36,45,4
control ,1077,2006,115,48,4
of ,1214,2005,40,45,4
shares ,1270,2001,101,47,4
of ,1393,2000,40,45,4
Del ,1449,1997,59,46,4
"Taco
",1528,1995,83,46,4
Restaurants ,442,2086,185,50,4
Inc. ,647,2085,60,46,4
(,725,2084,15,45,4
“,741,2084,16,45,4
TACO,756,2081,110,48,4
"""",867,2081,15,45,4
),881,2081,15,45,4
", ",898,2080,9,45,4
including ,924,2076,152,49,4
the ,1093,2075,50,46,4
acquisition,1160,2070,178,50,4
", ",1336,2070,13,45,4
holdings ,1362,2066,138,49,4
in,1518,2065,33,46,4
", ",1549,2065,9,45,4
"or
",1579,2063,35,47,4
disposition ,442,2160,178,47,4
of ,628,2159,39,43,4
such ,671,2157,75,43,4
shares,755,2153,97,45,4
";
",854,2154,9,41,4
Case ,232,143,89,39,5
3,326,143,23,38,5
:,340,143,10,38,5
23,354,143,42,38,5
-,393,143,13,38,5
mj,404,143,34,38,5
-,440,143,12,38,5
02081,450,143,94,38,5
-,546,143,9,38,5
WVG ,555,143,81,38,5
Document ,667,142,154,39,5
1 ,830,142,21,38,5
Filed ,877,142,72,38,5
06/08/23 ,958,142,132,38,5
PageID.6 ,1119,142,142,38,5
Page ,1289,141,80,38,5
6 ,1376,141,22,38,5
of ,1408,141,30,38,5
"27
",1444,141,40,38,5
"1
",149,324,19,28,5
"2
",143,393,31,24,5
"3
",143,461,30,24,5
"4
",143,527,34,25,5
"5
",147,595,28,27,5
"6
",146,664,33,25,5
"7
",147,732,28,26,5
"8
",148,800,30,27,5
"9
",148,868,31,27,5
"10
",133,935,46,29,5
"11
",135,1002,40,31,5
"12
",134,1072,47,26,5
"13
",137,1139,42,28,5
"14
",135,1207,48,29,5
"15
",139,1275,45,28,5
"16
",136,1342,47,30,5
"17
",137,1413,46,27,5
"18
",137,1480,48,29,5
b,353,325,23,45,5
. ,370,324,13,45,5
tending ,404,323,121,46,5
to ,534,324,32,45,5
identify ,578,322,122,46,5
that ,710,323,61,45,5
Grant ,782,322,90,46,5
Witherspoon ,883,321,204,47,5
or ,1099,321,32,45,5
other ,1142,321,82,45,5
co,1234,320,37,46,5
-,1273,320,11,45,5
conspirators ,1285,319,195,47,5
"came
",1493,319,82,45,5
into ,407,394,59,44,5
possession ,476,392,170,45,5
of ,655,393,39,42,5
material ,699,391,129,44,5
non,838,390,60,43,5
-,899,391,11,42,5
public ,910,389,101,44,5
information ,1021,387,184,45,5
about ,1215,387,88,43,5
TACO,1313,386,109,43,5
";
",1424,386,8,42,5
c,356,463,20,44,5
. ,375,462,10,44,5
tending ,406,461,120,46,5
to ,540,461,30,44,5
identify ,585,459,123,46,5
that ,721,460,62,44,5
Witherspoon ,796,458,206,46,5
or ,1016,458,32,44,5
other ,1063,456,80,46,5
co,1157,457,37,44,5
-,1195,457,11,44,5
conspirators ,1207,455,195,46,5
shared,1416,454,108,46,5
", ",1522,454,7,44,5
"or
",1546,454,33,44,5
attempted ,408,529,156,45,5
to ,579,529,31,43,5
share,629,527,82,45,5
", ",712,528,8,43,5
material ,737,526,131,45,5
non,885,525,61,44,5
-,945,526,11,43,5
public ,956,524,102,45,5
information ,1073,522,187,46,5
about ,1276,521,89,45,5
TACO ,1380,520,109,45,5
"with
",1508,519,68,45,5
each ,408,598,74,41,5
other ,490,597,82,41,5
or ,591,598,34,39,5
anyone ,634,597,114,40,5
else,758,597,62,39,5
";
",822,597,9,39,5
d,357,665,25,44,5
. ,379,664,8,44,5
tending ,409,663,120,46,5
to ,539,663,31,45,5
identify ,583,662,122,46,5
that ,717,662,61,45,5
Witherspoon ,790,661,203,46,5
or ,1007,661,32,44,5
other ,1051,660,80,45,5
co,1144,660,34,44,5
-,1180,660,11,44,5
conspirators ,1193,659,193,45,5
intended ,1402,658,137,45,5
"to
",1550,658,29,44,5
trade ,409,732,80,44,5
securities,504,730,146,45,5
", ",654,731,7,43,5
or ,677,731,35,43,5
to ,723,731,32,43,5
tip ,770,730,42,43,5
others ,827,728,96,45,5
for ,939,729,46,43,5
the ,998,729,49,43,5
purpose ,1060,727,127,45,5
of ,1200,728,39,43,5
further ,1249,726,107,45,5
tipping ,1369,725,116,45,5
or ,1500,726,33,43,5
"of
",1548,725,38,44,5
trading ,408,799,115,46,5
